Wv_lbounds,Wv_ubounds,Gauss_amp,Gauss_mu,Gauss_sig,FitType
4502.67035524402,4502.83238561687,0.08258188859813105,4502.752620952824,0.04306379379847425,0.0
4502.84944144559,4503.11380679078,0.6183070301746615,4502.981314424483,0.0444534159746283,0.0
4503.1308626195005,4503.25878133491,0.1060392511934672,4503.195760011099,0.044386224424815,0.0
4503.26730924927,4503.48050710829,0.36217380061375076,4503.358290384825,0.037997852880485954,0.0
4503.49756293701,4503.67664913859,0.009525062400597202,4503.539676700749,0.01766149932811082,0.0
4503.70223288167,4503.872791168878,0.0263069523301162,4503.819527558613,0.02766015901376279,0.0
4503.8898469976,4504.026293627379,0.027970272842970524,4503.970983853328,0.05387088943668994,0.0
4504.0433494561,4504.24801940075,0.02229359857686612,4504.097483190504,0.03114287796611124,0.0
4504.86967706459,4505.11846064615,0.015126660855249994,4504.977553907397,0.017140518930243976,0.0
4505.15163179036,4505.3506586556,0.003555225913749941,4505.309603723949,0.013931682998798933,0.0
4505.74041960003,4505.88968974896,0.02506849530039941,4505.809833889443,0.03127255311287159,0.0
4505.906275321071,4506.08042382815,0.03373099641493836,4506.024175347302,0.0604608671275139,0.0
4506.33750019576,4506.62774770757,0.08028809908233021,4506.541124595371,0.044437702677381195,0.0
4506.64433327968,4506.7521394983505,0.02131184805301927,4506.684001081255,0.02489079580548866,0.0
4506.76872507045,4506.95945914964,0.041350081893137346,4506.8819007643915,0.0538110959172535,0.0
4506.9760447217495,4507.2414138754,0.1450807891095369,4507.08794360368,0.04577425409837267,0.0
4507.25799944751,4507.42385516854,0.1093066034995156,4507.368216837429,0.036626024428853945,0.0
4508.07069248058,4508.37368417139,0.1332554270876614,4508.160287335201,0.040423295176100764,0.0
4509.32446546134,4509.63064926658,0.20120043683073244,4509.457114757844,0.042735748005243844,0.0
4509.75151129497,4510.13021231724,0.21779540063782865,4510.053136871005,0.04623842009165044,0.0
4510.14632725435,4510.339706499771,0.19073374760191783,4510.212743178256,0.04131957036174982,0.0
4510.3558214368795,4510.67006271068,0.46623668750418107,4510.501701864047,0.042375781755544524,0.0
4510.6861776478,4510.88761436177,0.03663039526969893,4510.781665440188,0.03782033340930866,0.0
4511.42746475522,4511.70947615478,0.14937842848158345,4511.594393441784,0.035561773587464166,0.0
4512.0398323657,4512.18486679976,0.01440614861954477,4512.081788601531,0.02312063970080348,0.0
4512.20098173688,4512.46853543999,0.055462613093034685,4512.343545202976,0.046682950651744375,0.0
4512.48417025074,4512.78123165509,0.4467495848493324,4512.656078541218,0.043554346237553006,0.0
4512.79686646584,4512.906310141129,0.021421809127822145,4512.8268072243245,0.03302107123832075,0.0
4512.91412754651,4513.17991932934,0.28850188592207765,4513.038421108634,0.04056350012098725,0.0
4513.1955541401,4513.64114624662,0.6644066860383425,4513.50431435053,0.04477049517297674,0.0
4513.6567810573715,4513.8913032187,0.27255106577782723,4513.758935375163,0.039566937184311535,0.0
4514.297808298329,4514.3994345682395,0.0833094639629025,4514.349171951233,0.03598771007226984,0.0
4514.41506937899,4514.57141748654,0.14489111236195315,4514.4824825393325,0.037224130948115726,0.0
4514.5870522973,4514.78248743174,0.05480277381620334,4514.650443375034,0.06019110077764721,0.0
4514.79812224249,4515.05609661995,0.5988820179381514,4514.954051588763,0.04403185228926391,0.0
4515.43914948345,4515.64240202326,0.04109975074620273,4515.54843446275,0.044199431002553205,0.0
4516.30688148035,4516.48695355136,0.08602264632389282,4516.306881480351,0.09040296582176921,0.0
4516.50210482688,4516.7369495975,0.049377074354845375,4516.630661297866,0.04506078853824678,0.0
4516.9263405415395,4517.16876094992,0.1634276545395638,4517.04463054431,0.03904144302918575,0.0
4517.17633658768,4517.28997115411,0.03179866949237951,4517.185298413415,0.068253053146521,0.0
4517.30512242963,4517.60057230234,0.17082024036638163,4517.434659609774,0.056684599769176724,0.0
4517.7672363331,4518.10056439462,0.3832676635936648,4517.907838879369,0.050611781856221096,0.0
4518.494497558239,4518.646010313471,0.029296449749866733,4518.564469462816,0.14558347286606707,0.0
4518.661161589001,4518.95661146171,0.7013365322258599,4518.7942310299095,0.04523973972085929,0.0
4519.62326758475,4519.91114181969,0.004226556578180651,4519.717092419282,0.01269058264514319,0.0
4519.93386873298,4520.15356222807,0.010629963581184029,4520.053400156705,0.01870138038568267,0.0
4520.28992370778,4520.4877540832895,0.046624282894836416,4520.399925498609,0.03329014717374056,0.0
4520.49507769068,4520.634226231121,0.031135426413412604,4520.586379083524,0.03212279274710785,0.0
4520.64154983851,4520.85393445286,0.4534241027101267,4520.756971004744,0.04116166814740863,0.0
4520.86858166764,4521.16152596329,0.689067002475082,4520.992210618399,0.05096796769880663,0.0
4521.17617317807,4521.45447025894,0.10373564256830758,4521.28694150082,0.04990735013564747,0.0
4521.46911747373,4521.703472910251,0.023042407765157164,4521.577655415244,0.051505293645807394,0.0
4521.75473816199,4522.03303524286,0.16855381474049588,4521.894448630284,0.03796506653845629,0.0
4522.45780447155,4522.7068071228605,0.036730346874515346,4522.6257928296145,0.0341486367808499,0.0
4522.721454337639,4522.99242781112,0.03128116761715148,4522.8136174716965,0.04370125909201258,0.0
4523.0070750259,4523.1828416032895,0.1071348457021152,4523.128533774571,0.030613656116206554,0.0
4523.73211215764,4523.98843841634,0.15294423387478928,4523.840892884009,0.03931269819724986,0.0
4524.003085631121,4524.31800074894,0.488320229588282,4524.168674102609,0.040722475538044124,0.0
4524.36553836389,4524.58473720408,0.03368982825146381,4524.488722933077,0.03723191875619297,0.0
4524.59887906474,4524.77565232296,0.12083404404932321,4524.691107384556,0.03544391776937346,0.0
4524.789794183621,4524.90292906888,0.040544350780930195,4524.869577377796,0.050976235899215114,0.0
4524.9170709295395,4525.13626976974,0.07015331985094422,4524.983883681744,0.03451595677850489,0.0
4526.29590234368,4526.465604671571,0.019709694153533637,4526.295902343681,0.1697023278762544,0.0
4526.47974653223,4526.74844188473,0.2667494476243371,4526.639013257767,0.04250479587445324,0.0
4526.76258374539,4526.97471165526,0.24547629987259223,4526.867268436148,0.043083494994637817,0.0
4528.39183147004,4528.65932172822,0.3422262900388995,4528.55246657671,0.04199554323381523,0.0
4530.39418711698,4530.53939611428,0.530581084898396,4530.4512015820965,0.0419775823680042,0.0
4530.55468127188,4530.80688637245,0.26954261699918725,4530.614581001141,0.03989904472631483,0.0
4531.15080241868,4531.3189391524,0.06617495096745031,4531.248423888193,0.036832529973306806,0.0
4531.6169997258,4531.80806419592,0.662544858583379,4531.720128625378,0.056727474508712634,0.0
4532.197835714989,4532.55081808138,0.6217078679492419,4532.393545662125,0.04972268123478841,0.0
4532.568156859629,4532.75021403124,0.03218226362731525,4532.63877375383,0.05469703173533011,0.0
4532.76755280949,4532.97561814846,0.03053528970285755,4532.882659649687,0.044677012773648016,0.0
4532.992956926711,4533.183683487439,0.026945421941178063,4533.074385650582,0.032782209157716624,0.0
4533.4177569938,4533.5738059980295,0.054401622655459905,4533.522236774129,0.03549039170649817,0.0
4533.90324278475,4534.21534079322,0.8297179115864485,4534.015907899252,0.052478625620410106,0.0
4535.775830835561,4536.00123495279,0.41508458096400447,4535.909070532988,0.03924140163453949,0.0
4536.018573731029,4536.18329212439,0.1755235939597951,4536.090063316588,0.04068201342225574,0.0
4537.010899085611,4537.162689876571,0.05649870581085325,4537.131953896506,0.03915940765136647,0.0
4537.752987396961,4538.08186744403,0.07164341830179474,4537.957436690442,0.055675751671657725,0.0
4538.0987330874705,4538.292687987029,0.06709737610538755,4538.181607754326,0.027850817835720295,0.0
4538.309553630471,4538.56253828207,0.23298259728372953,4538.443517978262,0.03542102368029372,0.0
4538.58783674723,4539.02634347666,0.05010883803752689,4538.732152957771,0.054934157303946324,0.0
4539.0432091201,4539.245596841371,0.0333247238815881,4539.160379606538,0.0453998467508849,0.0
4539.25402966309,4539.42268609749,0.14436379583528247,4539.356114815262,0.03769869378850711,0.0
4539.79373025316,4539.9202225789595,0.07338776816789773,4539.8575759021505,0.03608885863648102,0.0
4539.9370882224,4540.21537133916,0.10560050986463854,4540.015742230829,0.04383930040481368,0.0
4540.2322369826,4540.4125645526,0.17790244128798124,4540.36763376606,0.04409083062523936,0.0
4540.42895768956,4540.69944444931,0.43159211854032,4540.539979098294,0.05148733733844298,0.0
4540.71583758626,4540.85517925038,0.021147927545965617,4540.758185182557,0.029854451924803117,0.0
4540.87157238733,4541.0273071884,0.0228531738210291,4541.027307188368,0.1016945561273943,0.0
4541.98630570025,4542.15843363827,0.2606111865085372,4542.083526777241,0.04171389891767027,0.0
4542.50268951432,4542.60104833605,0.04843726412187164,4542.502689516091,0.09835882162417085,0.0
4542.904321369711,4543.06825273926,0.07399245195463643,4543.002422367769,0.036530685125004264,0.0
4543.084645876211,4543.3059532251,0.5274820195124911,4543.199080169123,0.04509510646329642,0.0
4543.6666022381,4543.86331988156,0.019570189706578575,4543.801410548677,0.06008487591020775,0.0
4543.87971301851,4544.23216546304,0.05413659242374249,4543.988220316196,0.035764376005601575,0.0
4544.67826785172,4544.95695428552,0.4390836180648362,4544.786921361056,0.043944606285183374,0.0
4545.64172666572,4545.79301358693,0.13539835296367855,4545.741202469813,0.0356184946988824,0.0
4545.808938526,4546.01596273397,0.536299551280611,4545.91146546435,0.04663457765189395,0.0
4546.03188767304,4546.41408621083,0.35186866913971254,4546.121357311221,0.058758723144108224,0.0
4547.12274599964,4547.337732677151,0.09195348690977836,4547.244376093913,0.037015653817100695,0.0
4547.3536576162205,4547.54475688511,0.12440123050230853,4547.458560497188,0.03786645505148018,0.0
4548.309153960689,4548.80165922785,0.7320157015795616,4548.622376373119,0.05036733737020447,0.0
4548.8171002665995,4549.07959792546,0.04609121858618615,4548.8483639779415,0.08056999385654055,0.0
4549.09503896421,4549.24944935178,0.02467103070770545,4549.195196057268,0.02795353479333846,0.0
4549.26489039053,4549.403859739339,0.08684664085786244,4549.351517710449,0.03901375506980866,0.0
4549.41930077809,4549.70495999508,0.6915378545668145,4549.540590011481,0.04579246530775703,0.0
4550.77811218863,4550.98656621184,0.2186498386148466,4550.890023818704,0.04623148618478717,0.0
4551.0020072506,4551.1409765994,0.07608667518905786,4551.0497201131375,0.04381141861437253,0.0
4551.82810282405,4552.20640827358,0.32104277679459114,4552.0066272628155,0.04768328241311233,0.0
4552.22184931233,4552.54458157192,0.3529682398855938,4552.423722785045,0.040044076335091335,0.0
4552.5595249281205,4552.69401513392,0.026662697750833134,4552.584553594205,0.04526261607507294,0.0
4552.7089584901205,4552.977938901729,0.27224457128789464,4552.9171437891155,0.043880544698715565,0.0
4554.06880390434,4554.30042592544,0.02267236879308894,4554.158324210702,0.05267954741589468,0.0
4555.48095106525,4555.6527996615505,0.13106123859443242,4555.589789208508,0.0316106638346218,0.0
4555.98155349796,4556.123515381861,0.05755845721354959,4556.0686484406615,0.033650178756518725,0.0
4556.13845873806,4556.4241449737,0.6603700974861113,4556.262110628406,0.04362892537764201,0.0
4556.7851498025,4557.13171443814,0.7763501166339993,4556.905013028165,0.05939372218764064,0.0
4557.153374727871,4557.42051830118,0.017066885300403307,4557.264719423492,0.03762248976436591,0.0
4557.43495849433,4557.55048003954,0.005673379180413935,4557.532239044475,0.021740415213276673,0.0
4557.5649202326895,4557.86816428888,0.3289006019593799,4557.701571113168,0.040586630475100555,0.0
4557.88260448204,4558.388011242349,0.3355423662259172,4558.054585684958,0.051779811559221546,0.0
4558.409671532079,4558.56851365675,0.059595148022676035,4558.525627387786,0.037478334649616106,0.0
4558.5829538499,4558.727355781421,0.058411108187478245,4558.620266041611,0.03283336606241066,0.0
4559.12446109309,4559.27608312119,0.08028661707451634,4559.237572966092,0.030879272765043726,0.0
4560.58293394447,4560.76710751096,0.29729982014482814,4560.700378093523,0.04113219974850477,0.0
4560.77419110967,4560.965448274871,0.5258053445833835,4560.86312633348,0.04349602865418931,0.0
4560.97961547229,4561.1496218413595,0.1602606018778678,4561.046718125368,0.04213010861087906,0.0
4561.38338059883,4561.54630336919,0.13835251907898402,4561.484073186217,0.03327352583799214,0.0
4561.85089811377,4562.05632247639,0.0899836970901797,4561.970383822639,0.03642287955760043,0.0
4562.07048967382,4562.396335214529,0.4045311890357762,4562.189211751646,0.043249873153589385,0.0
4562.40341881324,4562.630093972,0.06833216917564967,4562.507119246176,0.032724149144659376,0.0
4562.63717757071,4562.835518334629,0.004540722338329921,4562.721671557236,0.009109982310874514,0.0
4562.84968553205,4563.28886865214,0.24180459128970141,4563.139663146723,0.04102071700870282,0.0
4563.30303584956,4563.54387820574,0.15738796696912633,4563.406084932525,0.03475001643427228,0.0
4563.558045403171,4563.72805177224,0.011991474738828735,4563.7280517719055,0.0753698303415349,0.0
4563.9122253387295,4564.08223170779,0.10043035252496377,4564.014026587372,0.04215283128296758,0.0
4564.096398905221,4564.29473966913,0.16382550661442755,4564.193076193504,0.04507448347052552,0.0
4564.8381639694,4565.04050085622,0.1697923624028504,4564.944505640935,0.05274677299722542,0.0
4565.75307858807,4565.95541547489,0.03859699358545586,4565.8954845741155,0.06221748192238511,0.0
4566.86153283761,4567.14304502797,0.09618734994686447,4567.004020204346,0.04496351634780952,0.0
4568.06675690259,4568.29548555726,0.04035492947767466,4568.185397480146,0.024476572227506755,0.0
4568.88736161425,4569.2575003463,0.3377118510800143,4569.105134911868,0.044004113428607265,0.0
4569.27471610128,4569.4382657735905,0.20165131480231113,4569.3752332147,0.031820501244768214,0.0
4569.77397299568,4569.920306913,0.00990942155473235,4569.838688107432,0.01599287998510148,0.0
4569.9375226679795,4570.195758992671,0.05980863567125863,4570.121269683688,0.03600634645228936,0.0
4570.60032923468,4570.94464433426,0.07764142120065355,4570.795702781668,0.040690681893419255,0.0
4570.96186008924,4571.2459200464,0.020153246043343703,4571.159655430037,0.044342402580959055,0.0
4572.97228202438,4573.24004472017,0.1753056503836034,4573.044265366077,0.04811841901725429,0.0
4573.25677988866,4573.43249915777,0.023865239772238124,4573.432499156432,0.0856734822336463,0.0
4573.44923432626,4573.80067286449,0.20049646894285728,4573.63801417912,0.04492588518177631,0.0
4574.23578724516,4574.47007960398,2.0474413965398047e-05,4574.411099530361,7.326671176425192e-06,0.0
4574.48681477247,4574.65416645734,0.017962663718419727,4574.58322252062,0.034992257283951556,0.0
4574.67926921007,4574.8382533107,0.04338269970637843,4574.761340963631,0.0388845848369316,0.0
4574.85498847918,4575.139486343471,0.4601310866116703,4574.995062525202,0.04235730754207112,0.0
4575.15622151195,4575.34030836531,0.04868725957233752,4575.247986131328,0.03599203985314431,0.0
4575.783790330221,4576.03481785753,0.14577863789520298,4575.883307239435,0.038285283429198645,0.0
4576.455301625921,4576.87017673211,0.21090559806389628,4576.564937949585,0.04150810553378247,0.0
4576.886446344121,4577.22810819628,0.6051311852019218,4577.111646273261,0.04619189416903337,0.0
4577.24437780829,4577.48028718239,0.08931871750298756,4577.2983843970815,0.05020162669607061,0.0
4577.4965567944,4577.63484849647,0.0049321411283975965,4577.542652794854,0.015727542860797607,0.0
4578.17988049872,4578.3669810368,0.018857189010093055,4578.260541222928,0.0325455099767752,0.0
4578.37511584281,4578.53781196288,0.046904343733824384,4578.475164109735,0.03608645062277936,0.0
4578.643564440929,4578.96082187508,0.03605111294012783,4578.741360518683,0.09122587668216771,0.0
4578.97709148709,4579.16419202517,0.055552682843611305,4579.105032443799,0.03559065864005144,0.0
4579.180461637179,4579.45704504131,0.7069448639402491,4579.332497774943,0.050525344656710665,0.0
4579.4651798473105,4579.61160635538,0.12568086892376132,4579.511755621727,0.056399833083593136,0.0
4579.71735883343,4579.945133401529,0.13950884754976303,4579.825365413643,0.05855731241070684,0.0
4579.96140301354,4580.22171680566,0.3344845118263442,4580.104927304368,0.041913373446191525,0.0
4580.23798641767,4580.34921237153,0.041264223965901084,4580.293361220468,0.042459639577211064,0.0
4580.357106371721,4580.49130437497,0.10630024527785967,4580.447487366276,0.034898172782441714,0.0
4580.50709237535,4580.6965483799295,0.29535049953786147,4580.599162780818,0.050451228956496626,0.0
4581.05177838853,4581.27281039388,0.532852697524849,4581.191334907169,0.04609332966143808,0.0
4581.288598394261,4581.58067640133,0.47807729986233,4581.365213661739,0.04815891372331391,0.0
4581.59646440171,4581.73066240495,0.028115643199114377,4581.59646442217,0.1341980032384804,0.0
4581.74645040534,4581.8569664080105,0.0469074190323966,4581.814990350677,0.03516904783591984,0.0
4581.8727544083895,4582.0464224126,0.2796405540303638,4581.973737677701,0.04106488102040321,0.0
4582.74898842959,4582.94633843437,0.03595562921408595,4582.783737652921,0.1302229486337897,0.0
4582.96212643475,4583.21473444086,0.21348255339482913,4583.082821388471,0.046903390211915245,0.0
4583.23052244125,4583.372614444679,0.051093065299658756,4583.245874639033,0.09371738346749911,0.0
4583.81467845538,4584.03571046073,0.17258968976312478,4583.901886215351,0.04494312820893605,0.0
4584.05149846111,4584.3330379830795,0.37776326995278137,4584.189756368,0.04106014911424784,0.0
4585.9924262836,4586.25242260719,0.2405657966016471,4586.117748639111,0.041155916629672475,0.0
4587.5753450772,4587.79710664731,0.1513311292947732,4587.7627588233945,0.04118321631768137,0.0
4587.8124005487,4588.08004382298,0.5526346606839452,4587.908598502723,0.042933857875466955,0.0
4588.09533772436,4588.23298283685,0.029889406009134003,4588.138446817025,0.13764511248965014,0.0
4588.24827673824,4588.397347183301,0.08228314789212769,4588.366526675973,0.04409520076251836,0.0
4588.41215099545,4588.68602152026,0.19533218482328052,4588.501822235518,0.04070527630915225,0.0
4588.69342342633,4588.81185392355,0.03439614693237879,4588.809298778479,0.11843049720300926,0.0
4588.819255829621,4589.14493969696,0.630382114977344,4588.979725798245,0.04911626113126716,0.0
4589.344791161,4589.66307312226,0.19721600377918516,4589.467390704915,0.04365221243771177,0.0
4589.67047502834,4589.892532210611,0.036036392649361315,4589.78920118708,0.03467581524455673,0.0
4589.96655127137,4590.203412265801,0.06947849690409173,4590.076509867432,0.04106910199133359,0.0
4590.21821607795,4590.4476751663,0.013279763100917658,4590.276564783068,0.026860559030196723,0.0
4591.17306196173,4591.343305801471,0.013021217651206392,4591.231288550397,0.039057084339858154,0.0
4591.79482207209,4591.95026209969,0.053551167964942616,4591.900889461553,0.11181011579213655,0.0
4592.55400704117,4592.66828994163,0.01572069370641599,4592.586453161535,0.038140051465118084,0.0
4592.68257530419,4593.00399596174,0.47419311019168126,4592.8328455937535,0.04778147167781457,0.0
4593.01828132429,4593.17542031243,0.16346697243059607,4593.135415408593,0.04820840001934273,0.0
4593.83254699009,4594.11111155997,0.1175737328587124,4593.952541973741,0.039974485710693175,0.0
4594.1325396038,4594.45396026135,0.34142085541811357,4594.306337350988,0.04112934100557217,0.0
4594.46824562391,4594.646812655879,0.11760703556541838,4594.600070721868,0.03468964537537541,0.0
4594.66109801844,4594.768238237621,0.15829824709071372,4594.697278664008,0.05473684268979411,0.0
4595.075373532621,4595.27536860843,0.01790598129569582,4595.182448573011,0.03161664630114307,0.0
4595.28965397098,4595.52536245319,0.1506814907694396,4595.414657632841,0.04652571629064774,0.0
4596.576179898089,4596.75847190168,0.457121910794552,4596.734064465333,0.05465071144005851,0.0
4596.77432338025,4597.02002129814,0.5583951441701321,4596.847225715715,0.042097061143467555,0.0
4597.03587277671,4597.289496433878,0.3948751646648518,4597.1886276334335,0.04170389175815753,0.0
4597.30534791246,4597.52726861248,0.06648719015932837,4597.363358111363,0.04836506969847925,0.0
4597.54312009106,4597.8760011411,0.19027700378125045,4597.691035654417,0.05799506965950369,0.0
4597.89185261967,4598.08207036255,0.24928566456506235,4598.023196318109,0.04485627274769467,0.0
4598.09792184112,4598.288139584,0.3231096608908847,4598.162510657935,0.042375995341548144,0.0
4598.7795354197715,4599.04108481623,0.690782227844045,4598.901963585036,0.051006768527720826,0.0
4599.05693629481,4599.33433716984,0.2114526011843204,4599.159462038668,0.06233375089788655,0.0
4599.35018864841,4599.65929248059,0.19949127013702328,4599.520309831148,0.041378836878010666,0.0
4599.66721821988,4599.88121318062,0.023102798030371362,4599.7745233014075,0.024347128620764977,0.0
4599.89706465919,4600.15861405565,0.09320959120850252,4600.005854141311,0.030544781298582343,0.0
4600.19824275208,4600.38372138876,1.7363446746715403e-06,4600.356148386448,5.419209595536453e-06,0.0
4604.010805809171,4604.27491389803,0.2221132895937894,4604.121649794534,0.0401330115967445,0.0
4604.89068888582,4605.122109916911,0.06596427683095879,4605.015322376846,0.03455765628152318,0.0
4606.27921507235,4606.51920725274,0.49170208570592816,4606.368629889248,0.04773688284868714,0.0
4606.536349551339,4606.73348598523,0.07949522384413502,4606.607741635815,0.07016036236260285,0.0
4607.12775885301,4607.40203563059,0.09628988200750607,4607.173318458552,0.046337642061170116,0.0
4607.419177929191,4607.75345275187,0.026234896572245422,4607.578443439,0.035730177078417996,0.0
4607.7705950504715,4607.950589185771,0.05026102723748588,4607.8712902973775,0.03265508008567461,0.0
4607.96773148436,4608.23343711265,0.49822607690443443,4608.113898510561,0.041365061539488074,0.0
4608.80049472658,4608.975605658859,0.03227673003953237,4608.897952937854,0.0420045102576529,0.0
4609.2090869019,4609.36752060253,0.00628614044946115,4609.288634811903,0.015191151536604601,0.0
4609.37585921836,4609.55097015064,0.04026603023749623,4609.4846885707275,0.03605361098950815,0.0
4609.56764738228,4609.82614447279,0.042736809107569655,4609.638832315836,0.07541784126256813,0.0
4610.33480003798,4610.53492681773,0.017431703065678244,4610.4259870794895,0.05719169459812689,0.0
4610.55160404937,4610.8351169873495,0.3097925499002197,4610.69556607858,0.046486163723641005,0.0
4610.84345560317,4611.20201608355,0.18952855622414796,4610.969518214813,0.05119184581643314,0.0
4611.22703193102,4611.44383594241,0.007278420620466966,4611.339069649648,0.02991662547913914,0.0
4612.34950679394,4612.535859339,0.08449859613750403,4612.426179822809,0.07525220954655303,0.0
4612.543961623571,4612.65739360752,0.0377233049966218,4612.583660502181,0.03205728953097873,0.0
4612.673598176661,4612.97338270567,0.07225814261522599,4612.770511155837,0.1004977744101566,0.0
4613.1678375353,4613.58915633284,0.1175210742275701,4613.398935641066,0.05823379877922018,0.0
4613.60536090198,4613.83222486988,0.10445312521066183,4613.751752083704,0.05842466955553059,0.0
4613.84842943902,4614.059088837779,0.6818971517740046,4613.988911433783,0.04866945524868676,0.0
4614.85311272545,4615.17720410817,0.3513671683764186,4614.982633425602,0.04745762427351269,0.0
