FitType,Gauss_amp,Gauss_mu,Gauss_sig,Wv_lbounds,Wv_ubounds
0.0,0.36210957394223464,4503.35795617579,0.03753325213331826,4503.268174194028,4503.4892271288145
0.0,0.007304219092126444,4503.533628719843,0.013629895858040158,4503.497722382341,4503.6760067185805
0.0,0.02434632924847179,4503.816126008067,0.02563125172578455,4503.709940542,4503.879489254667
0.0,0.023853314012691137,4503.966199605305,0.049271448744796255,4503.8879614241805,4504.031911605752
0.0,0.02287239350689203,4504.096889562214,0.02674363911335008,4504.04037475274,4504.234888871028
0.0,0.02198567911567242,4505.810569162414,0.02911737593674711,4505.739681043745,4505.898469962785
0.0,0.03402135540843119,4506.021052159655,0.04937052435905245,4505.906822301039,4506.090447979159
0.0,0.078227646668737,4506.540999864305,0.04230198213321568,4506.340459135898,4506.63157427922
0.0,0.019630544021563723,4506.683834058569,0.02412677775222174,4506.639882928035,4506.7478502580825
0.0,0.03908019941038292,4506.878511740314,0.05030149270875238,4506.75615196832,4506.9552444061965
0.0,0.1425228403103446,4507.087626011202,0.045773127771927186,4506.9635337342515,4507.2533484398355
0.0,0.10642452782251531,4507.369736098063,0.03744072633892131,4507.261619955776,4507.435207592056
0.0,0.13153531144325728,4508.159373330522,0.03988257199902759,4508.069832391933,4508.316297334462
0.0,0.7227257187612403,4509.0513666683455,0.05107677940481367,4508.897833012948,4509.305878786102
0.0,0.2019485460106956,4509.457125751742,0.04172685898605254,4509.322175099521,4509.639561260281
0.0,0.21658108947302854,4510.0528466766855,0.04563639947614161,4509.810152849648,4510.134492137078
0.0,0.19213851604157814,4510.212111998314,0.039860519311262645,4510.142590593026,4510.344893149308
0.0,0.4688640996356248,4510.501095572295,0.04163424691281312,4510.35297889966,4510.667942307792
0.0,0.032574846710156,4510.78203306398,0.03540422662719292,4510.676008531261,4510.893612203579
0.0,0.14830705910724257,4511.594207242949,0.034862301723895185,4511.456115710127,4511.7124660563895
0.0,0.05331060009525165,4512.342315629244,0.04609179451963341,4512.223674474889,4512.478533512946
0.0,0.450539112831952,4512.6557678861345,0.04290395036381112,4512.486489860932,4512.788472203723
0.0,0.2898500420490249,4513.037858021767,0.039774086510953884,4512.915413552692,4513.192666117966
0.0,0.670148798964829,4513.503929298054,0.044061512330613686,4513.295494846743,4513.642925012133
0.0,0.27422080162642015,4513.758356359856,0.038775922256115015,4513.6508102936405,4513.902884678386
0.0,0.08162488101968256,4514.347388896574,0.03576516830685106,4514.295763109028,4514.397714364748
0.0,0.14641926036590172,4514.481692844583,0.037980907561058694,4514.405553401269,4514.577890526349
0.0,0.05205499122757797,4514.652208857968,0.05469864352018908,4514.593545997882,4514.789077189482
0.0,0.6035928845914695,4514.95340035756,0.04366823379336534,4514.7968921910215,4515.062316526998
0.0,0.039766779196979074,4515.550097223238,0.04197706855372032,4515.436088958682,4515.645850639817
0.0,0.08394715282489398,4516.303933357427,0.0901813482187904,4516.303933357426,4516.481409128516
0.0,0.047631446750612566,4516.628947422632,0.04139647347822992,4516.504539519551,4516.73560718865
0.0,0.012325556279867174,4516.820571036529,0.027687816535513544,4516.750996432691,4516.904783961113
0.0,0.16786207399689942,4517.048582403323,0.043782269302270804,4516.927835642044,4517.165785215104
0.0,0.16906230909957032,4517.433362517207,0.05607096797414724,4517.296079358082,4517.602111258996
0.0,0.3830755374930666,4517.907197271894,0.050002684445490844,4517.754841854447,4518.090180159421
0.0,0.04159681287067729,4518.589799214796,0.049699198316361236,4518.492890309185,4518.652086294963
0.0,0.7049987510034303,4518.79363663862,0.04483200834007966,4518.659661844028,4518.962295476587
0.0,0.008755821072606558,4520.049346619482,0.017516095643563028,4519.970605684719,4520.142821588392
0.0,0.0447407321351536,4520.396925226332,0.03014097788910689,4520.292371880619,4520.493965901458
0.0,0.0264172804056581,4520.586257172609,0.030890583211156137,4520.5014257548355,4520.628171250382
0.0,0.45520598715399047,4520.756345820017,0.040580587129778675,4520.635622632461,4520.858945359141
0.0,0.6911914853480043,4520.991560681223,0.050509171703924695,4520.866382160812,4521.156050829709
0.0,0.10262845684226976,4521.2869281054645,0.04726248109845086,4521.170886370222,4521.437604942597
0.0,0.02139047096317883,4521.578485989262,0.04527584028064119,4521.467202790458,4521.629856784853
0.0,0.1682548164406178,4521.893809268611,0.03671681932023834,4521.762768503345,4522.02077327273
0.0,0.03380744900251267,4522.62543872128,0.031711496098748994,4522.461732714904,4522.71086228994
0.0,0.030422478555580754,4522.810196713597,0.04109204719199042,4522.71818145129,4522.966755002427
0.0,0.10834142516037026,4523.128788006712,0.029815053092612825,4523.017864901231,4523.185636406982
0.0,0.1512793287857114,4523.83962678574,0.037606358914651715,4523.731003631078,4523.97013506235
0.0,0.49083257757214527,4524.1680793600435,0.04010639723166189,4524.006322880644,4524.309841451058
0.0,0.030966680600589495,4524.487958052636,0.03351376599302477,4524.3747744389675,4524.583746926568
0.0,0.11881982375652315,4524.691285410117,0.033766169772884914,4524.590945906563,4524.777956408485
0.0,0.03859662466977403,4524.865784690758,0.04635418982904246,4524.78514285305,4524.900062852053
0.0,0.06986524817415801,4524.981107424169,0.034972411179592794,4524.9072414079,4525.136710288238
0.0,0.26656433084570724,4526.6379212450665,0.041533173495567094,4526.496491028993,4526.750896304629
0.0,0.24442889535121026,4526.86663861467,0.04191791745684136,4526.757954581592,4526.976532414783
0.0,0.34222663503257744,4528.552230073264,0.04131125579698125,4528.383027221848,4528.667644215761
0.0,0.5307415749282383,4530.450632326622,0.04177257091906799,4530.392700798301,4530.544517814499
0.0,0.26824482611038425,4530.614283327926,0.03876965340307937,4530.553443547043,4530.776417954396
0.0,0.06413394323620451,4531.24762907246,0.03409360759056058,4531.141393458872,4531.319113929476
0.0,0.6631161545112734,4531.719663158368,0.05646991436435757,4531.611899747573,4531.806777242688
0.0,0.6241120519237776,4532.392946409029,0.04932770949902002,4532.213440191263,4532.557364375745
0.0,0.031472576794824646,4532.641177563105,0.04900994779375836,4532.566172636316,4532.751027143686
0.0,0.030152674724200104,4532.884238646902,0.03792147129753336,4532.759824076005,4532.979580163225
0.0,0.025616845639871082,4533.076809296978,0.028242132452954805,4532.997146763109,4533.181471927348
0.0,0.004610433770572099,4533.2627562637435,0.002990688262692367,4533.199014886408,4533.312994043637
0.0,0.05467010482163112,4533.523228230517,0.03285286325598927,4533.41812855935,4533.584440424416
0.0,0.8316863048561212,4534.015260781958,0.05213620556315484,4533.899050077798,4534.212996058223
0.0,0.4160739911766934,4535.908699313597,0.03883971305788969,4535.772802578923,4536.005351398284
0.0,0.17435426566722897,4536.090212592921,0.040077630314202924,4536.013957211034,4536.185966931375
0.0,0.05060045849746038,4537.134874045683,0.03932052978126905,4537.008792909407,4537.154015879931
0.0,0.06962113337037154,4537.958865634492,0.04893841531611981,4537.724945047932,4538.081687441416
0.0,0.23101458954155188,4538.443715415795,0.03412891700746487,4538.319022644982,4538.5728731587105
0.0,0.04627612538779464,4538.7303539238765,0.04692269565523507,4538.581327058574,4538.876897416354
0.0,0.06375638456478482,4539.863653942374,0.027503843420235194,4539.785074557749,4539.927497051704
0.0,0.10661762740150077,4540.014527620726,0.03859363713618161,4539.935870351337,4540.220265600972
0.0,0.43223678638225205,4540.539995467982,0.050746822364530014,4540.420668076306,4540.704080345523
0.0,0.016480656597419818,4540.7667981648865,0.02242184098314421,4540.720733731804,4540.862207154893
0.0,0.017599347794385007,4540.976990603487,0.028571925395004156,4540.870524643667,4541.036769992831
0.0,0.25873655091225367,4542.083181219051,0.040793025934423216,4541.980575975603,4542.161972424441
0.0,0.04375316217203661,4542.4993904894945,0.10681270385930251,4542.4993904882485,4542.606203192119
0.0,0.1313205440667276,4542.71369858662,0.043149997432530215,4542.614416095649,4542.893361010077
0.0,0.07207136179019273,4543.00376260324,0.033927315978727654,4542.909751764978,4543.073550787336
0.0,0.5286952630275111,4543.199058666527,0.044470630507494766,4543.081735560034,4543.310709066992
0.0,0.053361573679586785,4543.98764798175,0.03346079538750911,4543.897725429989,4544.092831037185
0.0,0.13510490726555335,4545.741115990353,0.03410126467536529,4545.6354792184775,4545.7959809860795
0.0,0.5384558418359161,4545.911377017233,0.046184027438902084,4545.804000949557,4546.02035555559
0.0,0.35175287582961257,4546.120798872155,0.05764674789296189,4546.028361861209,4546.3641866023745
0.0,0.09286296493398051,4547.242345177311,0.03500229678815784,4547.128562116021,4547.342735876929
0.0,0.12451045434491033,4547.458373811541,0.03740484521014959,4547.350661443957,4547.548642971923
0.0,0.7383072556036577,4548.621839163696,0.04986054807804143,4548.35326968901,4548.808558569759
0.0,0.04408051774130235,4548.847705795828,0.07848215090298463,4548.816394133367,4549.090334921358
0.0,0.023873616662256517,4549.1918556912815,0.0271718110308775,4549.098153120088,4549.254415870512
0.0,0.08400053698104157,4549.3506120499405,0.03786369406821351,4549.254415870512,4549.402686961917
0.0,0.6980906219922745,4549.540016179202,0.0451906032519081,4549.410485886979,4549.706488322809
0.0,0.22048974680673647,4550.889522875627,0.045120357501392185,4550.767893618632,4550.991415974123
0.0,0.07690792684760973,4551.048859933947,0.04032270851989051,4550.999116456741,4551.145334659097
0.0,0.3221827390068237,4552.005747095061,0.04719562724743378,4551.820303917894,4552.209786300089
0.0,0.3530436241098285,4552.423363247346,0.03995998294405594,4552.225034835902,4552.544813672072
0.0,0.2734290475530142,4552.916344606163,0.04310139493483609,4552.71957457407,4552.985031992682
0.0,0.026007982491549585,4553.710155010846,0.13882887168580368,4553.551908304906,4553.710155012096
0.0,0.13372240417044626,4555.589516816415,0.03111609205875454,4555.4741863843765,4555.652105460113
0.0,0.05762246497530534,4556.068272655946,0.033260567496025316,4555.977585460239,4556.125229537555
0.0,0.6638055467425525,4556.261423115296,0.04344480163685073,4556.132606799545,4556.427311531028
0.0,0.7783740030930245,4556.90449430805,0.05925676966346697,4556.779964378617,4557.138848205786
0.0,0.32839835669871564,4557.700829870433,0.04044677120382155,4557.5549084292215,4557.867771218423
0.0,0.33460508996509714,4558.053821142125,0.05088761561442796,4557.882301911659,4558.259443215143
0.0,0.05918496337353746,4558.526117406086,0.03726270639620489,4558.404160972649,4558.563134681208
0.0,0.059056202640546625,4558.619691970079,0.03051874480084347,4558.577575628579,4558.71467149262
0.0,0.07933831940599487,4559.236140512499,0.03034955146091798,4559.1249484835025,4559.282895848045
0.0,0.2965870502671938,4560.699661654605,0.04081524092286788,4560.439026295326,4560.765087402069
0.0,0.5272165164130055,4560.862441843401,0.04328803974375434,4560.772164784121,4560.970143215736
0.0,0.1616503381851006,4561.045983280369,0.04141480295995097,4560.977207151634,4561.146602580843
0.0,0.1395643146370228,4561.483851085997,0.033018612783775506,4561.3861226718345,4561.55487343491
0.0,0.09017566503816776,4561.970960920688,0.03523317523340113,4561.8425394675905,4562.059527036991
0.0,0.40645469671722917,4562.188844574864,0.04279732588661408,4562.066519241541,4562.373718940396
0.0,0.06646158782603805,4562.508739581366,0.03187092975358427,4562.401601855736,4562.638308492762
0.0,0.006187784072030871,4562.714991741504,0.010192904835970348,4562.652215802125,4562.781133651906
0.0,0.24150191907975976,4563.1390829143065,0.04044578684330016,4562.908227379357,4563.2888890909
0.0,0.1570479760756853,4563.4054325165025,0.033775742078168934,4563.2979411487795,4563.560222104215
0.0,0.011247751279521441,4563.695711263065,0.05381592253262215,4563.560222104215,4563.695711263066
0.0,0.0988848571674252,4564.014647441079,0.04125247472849346,4563.894215028447,4564.083459057815
0.0,0.16292635669356173,4564.192093736485,0.04354695320681051,4564.092464911664,4564.29945495117
0.0,0.17064422136374638,4564.943794582858,0.051289774322598965,4564.829163513017,4565.04411772253
0.0,0.09390187654098879,4567.003849088075,0.0433415957015184,4566.867966967051,4567.141871059105
0.0,0.04046155181329689,4568.184098441233,0.024201067351596547,4568.083469321098,4568.293858824011
0.0,0.2010137777820098,4569.374581077384,0.0318908941167243,4569.26306093796,4569.437020229004
0.0,0.010568972207205558,4569.840136512275,0.016980871565941885,4569.775652153778,4569.9230176071005
0.0,0.05882194998882542,4570.121384684573,0.035398641782106374,4569.940345013223,4570.200011046457
0.0,0.07830164694169416,4570.795282354093,0.039436514041915324,4570.631767706546,4570.967654013093
0.0,0.018642337521080635,4571.166146230184,0.04007400880312521,4570.976256307511,4571.259846863846
0.0,0.17264816724873694,4573.04412239665,0.04666630041467038,4572.966766601969,4573.229529760883
0.0,0.02022031160827996,4573.432626750859,0.08054451360055566,4573.254932750317,4573.432626751021
0.0,0.19930674145430172,4573.637896009809,0.04368506264349504,4573.449538408149,4573.804218294936
0.0,1.1601601410237555e-06,4574.468809940539,8.41364752492981e-07,4574.267339388555,4574.468952782218
0.0,0.016578498754324718,4574.577903775619,0.02553793897427526,4574.485740860479,4574.65351137889
0.0,0.044490412142261945,4574.759853952127,0.031773773402396246,4574.670277407246,4574.8378275071445
0.0,0.4633050940549372,4574.994783970388,0.0414100505596128,4574.854571501688,4575.147267405034
0.0,0.045840808651423905,4575.247946339279,0.03258412487774442,4575.1556211419065,4575.3476191298
0.0,0.1447482511327662,4575.882621187513,0.03693803512490034,4575.780727626051,4576.013381144012
0.0,0.21182375916952695,4576.564569692851,0.04058615533066852,4576.452691700031,4576.816340682512
0.0,0.6081194521071566,4577.111679193384,0.045544692449565716,4576.915350711271,4577.236639610597
0.0,0.08671423684542508,4577.297722917313,0.04762613510014791,4577.244867864456,4577.466843305113
0.0,0.015814938919252255,4578.258543765774,0.02865857076382039,4578.1796417667465,4578.359296737579
0.0,0.046530094207866766,4578.473853748501,0.03194853231333299,4578.375617153048,4578.538712689644
0.0,0.05579298850375662,4579.103043628014,0.0324761544642944,4578.96183754329,4579.164788578716
0.0,0.7117991298837317,4579.332329642988,0.050138676313647365,4579.1729002180655,4579.456497532495
0.0,0.1264706726210562,4579.510881393015,0.05237612334325895,4579.4645914572775,4579.610198020552
0.0,0.13746384208927034,4579.824072987778,0.058220342167166615,4579.71525926806,4579.9493274895785
0.0,0.3367982942473861,4580.104566297316,0.040991186019345156,4579.957391441839,4580.223226561283
0.0,0.03991113790387117,4580.292739642584,0.04004598985837635,4580.231273831282,4580.343884125969
0.0,0.10857643714348957,4580.446883136787,0.034326953547039615,4580.351924041508,4580.4965587143515
0.0,0.2963418905007114,4580.599046516381,0.049774588449922795,4580.504589318935,4580.697176890658
0.0,0.5368268134717843,4581.191240990837,0.045826592928975146,4581.049521869315,4581.281231636644
0.0,0.48076975203373423,4581.36469593846,0.047359376887916395,4581.2892142989285,4581.584229508491
0.0,0.02611624821559574,4581.592193617795,0.14327053980104995,4581.592193617788,4581.735464157589
0.0,0.046458470331769856,4581.815855520841,0.03230633327319902,4581.751373350818,4581.854735563157
0.0,0.037159768382614956,4582.733938028528,0.21295400519208138,4582.7339380285275,4582.946892033723
0.0,0.04973934160091896,4583.247894430692,0.08701779813348438,4583.230280101258,4583.379592524201
0.0,0.1746768578675759,4583.901193637933,0.04216917320110569,4583.810826385047,4584.045427490796
0.0,0.3786558915214785,4584.188882245551,0.04036533411129279,4584.045427490796,4584.334169354306
0.0,0.24160997579083274,4586.117053183494,0.040293933113948854,4585.9835412250395,4586.2601515770175
0.0,0.152108438471099,4587.76304159876,0.04031574339500016,4587.557972424501,4587.800721803425
0.0,0.036747552843830696,4588.2243569425555,0.13600526889149475,4588.088351673665,4588.224356942556
0.0,0.03250179854735886,4588.800505806979,0.10236966185488862,4588.69915927563,4588.804414208214
0.0,0.6317445041802697,4588.979135343721,0.04879124694352627,4588.819443012212,4589.142102056759
0.0,0.19690612663339546,4589.466610808084,0.042898827535363816,4589.336771768334,4589.658020878565
0.0,0.033570410996354154,4589.787126356486,0.03147552936173911,4589.672941335592,4589.896520467842
0.0,0.06822200849578341,4590.0745209135775,0.039504995186614204,4589.970951992811,4590.20138849896
0.0,0.011041359510404344,4590.275427039018,0.02326666050344722,4590.216239734024,4590.409133398138
0.0,0.05240467617620108,4591.895523874507,0.0976502134065416,4591.79439221816,4591.9480929310475
0.0,0.015108474261349718,4592.596788765498,0.023594033962987877,4592.553544434584,4592.6698853886655
0.0,0.47296667876501775,4592.831977747609,0.047174832890701006,4592.677152702561,4593.003695513395
0.0,0.16329546783669427,4593.133663475939,0.04614005197906356,4593.010941217092,4593.177462829886
0.0,0.011061136921655484,4593.70395515245,0.0296449904216373,4593.639521173527,4593.797910256306
0.0,0.11664547179443273,4593.951753468103,0.03897970330359482,4593.819491199424,4594.114008383333
0.0,0.34150579486243604,4594.3056841152475,0.04032122139400638,4594.135527526328,4594.457809440177
0.0,0.016530133720334725,4595.180583406723,0.028176295555423187,4595.071093323837,4595.284217262957
0.0,0.15051537670909373,4595.4138535972925,0.04543942212338029,4595.284217262957,4595.532331382607
0.0,0.3956456930740137,4597.188573558986,0.04129175492994366,4597.031510830029,4597.296668791444
0.0,0.06362931393792669,4597.3626178155755,0.04495997164279242,4597.305804210508,4597.524895211833
0.0,0.18928626956392813,4597.690067741745,0.05614425657408899,4597.534017378654,4597.880267343023
0.0,0.24793703880806367,4598.022792390182,0.044232036823899,4597.88936886435,4598.080378664707
0.0,0.32248659656061773,4598.161611105843,0.041944589785666814,4598.089468554807,4598.289312481596
0.0,0.6924439208274158,4598.901616409357,0.050700277901917945,4598.769705815116,4599.040970504496
0.0,0.2119976731119378,4599.159401596361,0.06111444255828369,4599.05000450235,4599.329797586197
0.0,0.2007707084868432,4599.519742530827,0.04045484213319296,4599.347831406017,4599.663083199981
0.0,0.021868169298539984,4599.772522745486,0.02423926361339538,4599.672080945746,4599.887869498911
0.0,0.09278618207035547,4600.005355364179,0.029936455296602885,4599.887869498911,4600.139241258227
0.0,0.6995352412890933,4602.784337142998,0.043998697718618154,4602.533357809743,4603.053434854307
0.0,0.02422930737064417,4603.422562531962,0.1685869162041905,4603.071033028891,4603.422562531963
0.0,0.22128493223499782,4604.121554779593,0.03984720926581013,4604.000781382786,4604.280322267953
0.0,0.06505334919066125,4605.015375062912,0.03392934619520638,4604.88129115969,4605.133142999445
0.0,0.4908151719168369,4606.36873057168,0.0472420732766866,4606.274064594344,4606.514934370873
0.0,0.0785030115791719,4606.607543012679,0.060582072037270805,4606.523529472195,4606.746823315159
0.0,0.0933768115478324,4607.171818928301,0.04456720672579384,4607.123921407288,4607.406099112314
0.0,0.02041080799231678,4607.579676460551,0.030131030660359357,4607.423183015137,4607.696249377674
0.0,0.04620108938551141,4607.86954808394,0.02800724632427112,4607.755913402403,4607.951777456505
0.0,0.5013077587910205,4608.113933043863,0.04032993374224019,4607.96028720415,4608.240824782013
0.0,0.03040755124177453,4608.8945735073075,0.03075111425614131,4608.791787685012,4608.977783992562
0.0,0.03857180807300415,4609.488634745255,0.03530752786402464,4609.38274670885,4609.5595528183085
0.0,0.038160512752996825,4609.635734299797,0.06880872901035516,4609.567966618163,4609.820146611176
0.0,0.014390506750683783,4610.425389218993,0.040249850522088404,4610.3482518868495,4610.532200146588
0.0,0.30915332739139906,4610.695341918967,0.0452631414200901,4610.54891067675,4610.832682888236
0.0,0.1885820432158065,4610.969448045011,0.04867007372954587,4610.841020360309,4611.182425608129
0.0,0.0802683460780349,4612.444303251345,0.08872075680344604,4612.333620808934,4612.539648018302
0.0,0.0677354841786177,4612.773137383933,0.09732710937485214,4612.663115018807,4612.9671884968575
0.0,0.11795607880124927,4613.397833536246,0.054273087003099345,4613.164061566366,4613.597810041667
0.0,0.10219702113215569,4613.750958382645,0.05494557570489545,4613.6059805832065,4613.834554537771
0.0,0.6843561814159004,4613.988646695464,0.04855149843347741,4613.842710709442,4614.06274017456
0.0,0.35397684649349914,4614.98219892974,0.04638497956359068,4614.850242231161,4615.181707157748
0.0,0.09911225745360508,4615.333446706473,0.05545694978929823,4615.189781313987,4615.4317768919955
0.0,0.07089208785454705,4615.505046738229,0.03444107808814509,4615.439835776676,4615.67332929666
0.0,0.6224526606018485,4618.055303620343,0.044320693056214416,4617.787855055311,4618.214525603177
0.0,0.03760187176909014,4619.1340307471,0.033986613144030474,4619.024419835933,4619.204565021897
0.0,0.028332033587636845,4619.26464602017,0.035713121679872444,4619.212391589662,4619.361004078951
0.0,0.41499832842105827,4620.318582085666,0.04574176284628272,4620.217949586454,4620.473890031596
0.0,0.0914613238534294,4620.560690559037,0.06214800669764178,4620.4816375764585,4620.760227116385
0.0,0.06626448571558069,4620.907794758641,0.03313463808548369,4620.775685942675,4621.007336428211
0.0,0.011125888561412153,4621.822345930191,0.043042243225155,4621.6996816749825,4621.8223564836435
0.0,0.024361020803355875,4622.243943625754,0.04611354481786173,4622.128504268745,4622.311823429417
0.0,0.023385430690217635,4622.383669460825,0.02683895973131571,4622.319455716927,4622.49486566398
0.0,0.26592911725341695,4623.52905386458,0.045158871777568076,4623.421054688484,4623.655260948413
0.0,0.18846435439833298,4624.3674085661405,0.04635115589892071,4624.1899361941305,4624.572511939845
0.0,0.11514264505851932,4624.86611731515,0.03905382783009478,4624.722202721887,4624.9986277325015
0.0,0.0588114200092503,4625.206006155322,0.054236712567931174,4625.021011968297,4625.266955557093
0.0,0.08332214103199145,4625.3439082822915,0.03694365503889201,4625.274400296015,4625.438064101468
0.0,0.028199647044771705,4625.579224739229,0.13372684788252884,4625.445497891347,4625.57922473923
0.0,0.052123969050539336,4626.078833994118,0.06933003012418726,4626.023868101027,4626.156927518788
0.0,0.029168538112901852,4626.220020284742,0.029984564766207214,4626.179089128955,4626.34885285875
0.0,0.08693929335411156,4626.551642489409,0.038841945573137644,4626.363603056181,4626.61406606294
0.0,0.17805216153210374,4626.702071341898,0.04032027017616454,4626.61406606294,4626.805226718536
0.0,0.7518467582898775,4626.96144224244,0.04730174608367689,4626.8125726526505,4627.120674099782
0.0,0.3045005655534924,4627.321018018727,0.04650458285077639,4627.179265378311,4627.471767461696
0.0,0.08437837870351138,4627.570287239164,0.04604896340340709,4627.471767461696,4627.748943548086
0.0,0.19750584952373823,4628.949602270013,0.039966621965383746,4628.785890301876,4629.10301147076
0.0,0.09190057983763313,4629.24683501857,0.04526243727585127,4629.110208177556,4629.38333439269
0.0,0.036195945054274446,4629.472383191487,0.05160389459617684,4629.390512752405,4629.555485259035
0.0,0.04557714742729329,4629.666790165595,0.06247290195643902,4629.576985078878,4629.777446124466
0.0,0.04020083323603735,4629.854539300444,0.0316096556985433,4629.784598635367,4629.927550227749
