,Wv_lbounds,Wv_ubounds,Minflux,MinWvl,Maxflux
823,4752.797451428335,4752.980543003977,0.93791,4752.871996573444,0.96601
824,4752.984948218748,4753.294711768075,0.8489899999999999,4753.152194283917,0.96619
825,4753.301331763806,4753.58377196473,0.55538,4753.434616761155,0.95427
826,4753.590392765644,4754.1372939227085,0.44345,4753.753252197097,0.96265
827,4754.1443457014475,4754.352269566601,0.94215,4754.223363216813,0.96936
828,4754.361107694443,4754.786280796424,0.95823,4754.496644839675,0.97385
829,4755.05300224584,4755.588751255917,0.16288,4755.37187730897,0.96565
830,4755.5958073411875,4755.8060747214095,0.89331,4755.690772526061,0.96164
831,4755.812701714229,4756.337559388404,0.5329699999999999,4756.091029470599,0.97824
832,4756.349051771637,4756.5412633260385,0.8897700000000001,4756.473209247887,0.97809
833,4756.547892367921,4756.774150608528,0.92272,4756.600042983492,0.98107
834,4756.907630438986,4757.1135783320415,0.6843,4757.036682394667,0.97807
835,4757.120661573152,4757.287723554048,0.82691,4757.167936524463,0.98384
836,4757.294807313766,4757.588767995175,0.37275,4757.446422934789,0.98364
837,4757.595852651452,4757.729355966112,0.8565799999999999,4757.690897732311,0.96731
838,4757.735988320025,4757.9964077127115,0.30065,4757.84917127117,0.94868
839,4758.003040811195,4758.222803782787,0.93525,4758.048590096231,0.9842
840,4758.22943751252,4758.489910928351,0.96382,4758.338228791009,0.98914
841,4758.752609497685,4759.065344884492,0.41098,4758.910976332513,0.98434
842,4759.071980963712,4759.294062478441,0.96586,4759.171524372871,0.98482
843,4759.300699195529,4759.631629833091,0.5303899999999999,4759.4524427016295,0.98332
844,4759.63826749167,4759.862599521468,0.94638,4759.7537611836015,0.98296
845,4759.869237824272,4760.150261188017,0.8662799999999999,4760.0506768323185,0.98018
846,4760.156900293217,4760.408724123061,0.91242,4760.2387690068235,0.98603
847,4760.41536394925,4760.791598147372,0.4980600000000001,4760.603484946462,0.99337
848,4760.798239041669,4761.040859704957,0.96715,4761.0001265378605,0.99333
849,4761.161272563757,4761.301618354041,0.95262,4761.247165653369,0.98626
850,4761.308260671286,4761.480967424942,0.8963700000000001,4761.399033307438,0.97111
851,4761.9933349807925,4762.179358237376,0.96595,4762.090778241209,0.98802
852,4762.188225489613,4762.675952538524,0.8331799999999999,4762.433187884338,0.9796
853,4762.680375743667,4763.016223080932,0.3439,4762.857151892963,0.96338
854,4763.254169128712,4763.4992412007705,0.96246,4763.467769095701,0.98267
855,4763.5063207798985,4763.853359408889,0.22139,4763.7106392394235,0.96507
856,4763.857807495612,4764.039550713339,0.4542,4763.962408010922,0.87098
857,4764.0462006719645,4764.2505427505685,0.64226,4764.112247343942,0.97794
858,4765.022493431631,4765.478871058055,0.3751,4765.260662688885,0.98008
859,4765.485525035485,4765.740138792459,0.69328,4765.626580103062,0.98053
860,4765.746793499519,4766.0125200098655,0.61868,4765.8603579181145,0.96615
861,4766.019629776453,4766.2192797745065,0.87716,4766.089729121913,0.96585
862,4766.225935819746,4766.473971946754,0.94232,4766.439802403425,0.96587
863,4766.480628703371,4767.044225785634,0.47212,4766.803242411978,0.94435
864,4767.048679833083,4767.5032182315335,0.29987,4767.196463483907,0.97664
865,4767.50987786331,4767.887234355731,0.25804,4767.7598207043875,0.97664
866,4767.891667245846,4768.030659581469,0.78391,4767.971597078766,0.93249
867,4768.037320686871,4768.369467457006,0.6865600000000001,4768.116800704629,0.97659
868,4768.378357776406,4768.514695317709,0.94731,4768.487590902752,0.9765
869,4768.521789812772,4768.808270425917,0.90521,4768.601285983042,0.98218
870,4769.065013406056,4769.304019136851,0.79537,4769.190290544748,0.98477
871,4769.3084546618375,4769.5132711706765,0.88136,4769.411088190171,0.97661
872,4769.519936419247,4769.899840879957,0.33594,4769.6634598915525,0.97786
873,4769.904732553039,4770.300695570424,0.72012,4770.031828562079,0.99061
874,4770.30736301998,4770.573621118886,0.97311,4770.389148883579,0.9928
875,4770.960362737262,4771.226670973875,0.84524,4771.135978515689,0.98874
876,4771.233773540879,4771.520580114601,0.89641,4771.338265672456,0.99312
877,4771.529482187991,4771.786950897711,0.97575,4771.711811243601,0.99191
878,4771.855011251104,4772.178785612306,0.94097,4772.003115831714,0.98912
879,4772.187690141855,4772.531553377601,0.80601,4772.427008974149,0.98872
880,4772.538227064761,4772.927952652553,0.43371,4772.807376705989,0.93628
881,4772.934627448372,4773.3631519601395,0.52007,4773.037417105168,0.98834
882,4773.369827973241,4773.550064599261,0.96722,4773.518003814825,0.9879
883,4773.554508025539,4773.780153809096,0.92623,4773.650191811709,0.98607
884,4773.871402616981,4774.354413944606,0.2613,4774.154081841347,0.98719
885,4774.36109273075,4774.623335336527,0.85988,4774.482180312359,0.97984
886,4774.630448019857,4774.947052283369,0.79059,4774.7488818707925,0.98005
887,4774.954165931204,4775.191094432876,0.93225,4775.045026406453,0.98195
888,4775.195540914763,4775.428479737616,0.882,4775.298427977487,0.987
889,4776.345291324536,4776.70579424014,0.9218,4776.468281931632,0.99112
890,4777.082394348028,4777.308373788894,0.86193,4777.212109684275,0.9786
891,4777.3150608421165,4777.515658319514,0.70655,4777.404230948492,0.97167
892,4777.522802447483,4777.769345014885,0.64072,4777.702919135872,0.97135
893,4777.776033358661,4777.983792228496,0.75292,4777.8148169908445,0.987
894,4778.424366554386,4778.632204649397,0.97358,4778.506864834022,0.99269
895,4778.735217024419,4778.981450808828,0.97555,4778.919878564779,0.99271
896,4778.988576482529,4779.127759767662,0.96623,4779.061730060299,0.98852
897,4779.431574746902,4779.747011240923,0.8219700000000001,4779.5917321494235,0.99418
898,4779.783610783521,4779.998238857449,0.96863,4779.897845170429,0.98693
899,4780.137480960474,4780.411967489834,0.97611,4780.318229035123,0.99224
900,4780.615064851076,4780.923526120999,0.54442,4780.777541452258,0.99264
901,4781.086023690281,4781.625414675706,0.3747,4781.319080348656,0.99021
902,4781.632548236129,4781.936681773874,0.96602,4781.801816492703,0.99086
903,4782.039402177935,4782.270333392104,0.89138,4782.149284966344,0.98591
904,4782.277468876926,4782.512883204942,0.97833,4782.341346136695,0.995
905,4782.51958483617,4782.908723357339,0.93256,4782.762182808468,0.99511
906,4782.915426097978,4783.2652986390785,0.84878,4783.057057341139,0.99163
907,4783.272437093329,4783.526277902183,0.8657100000000001,4783.409650561497,0.9913
908,4784.018385709827,4784.194506364946,0.94437,4784.128359465168,0.98206
909,4784.198992518499,4784.503452629266,0.78413,4784.327286337553,0.96971
910,4784.510594779593,4785.082951781586,0.15425999999999998,4784.764567023138,0.95775
911,4785.089660617516,4785.231420658311,0.90783,4785.192516525472,0.95762
912,4785.238587880686,4785.458194653546,0.7137100000000001,4785.334740649237,0.96714
913,4785.577624315894,4785.897903866214,0.96858,4785.629955394196,0.99256
914,4785.905050180334,4786.1524586556125,0.96728,4786.026288819207,0.99273
915,4786.3220470758615,4786.482231316719,0.95726,4786.420465642606,0.98248
916,4786.488944076894,4786.844266120241,0.9671,4786.523401681473,0.98515
917,4786.864842871161,4787.1673965253885,0.84283,4787.034458864386,0.98555
918,4787.171865339039,4787.407761792607,0.6944899999999999,4787.295872516534,0.98374
919,4787.5067063393935,4787.722028574293,0.59624,4787.623533553904,0.97633
920,4787.728744812406,4788.017537952831,0.26466,4787.880082927807,0.93492
921,4788.024690598443,4788.350250295448,0.26911,4788.150530221115,0.98274
922,4788.356968296222,4788.567895593398,0.96139,4788.434880139536,0.98989
923,4788.721511153479,4788.921278864379,0.96756,4788.829453821982,0.99177
924,4788.927998467543,4789.402844657198,0.56881,4789.166315768442,0.99185
925,4789.471385516339,4789.66449410838,0.96219,4789.554288627977,0.99692
926,4789.760847767745,4790.34341114443,0.35129,4790.100066435814,0.99456
927,4790.350134739136,4790.517771759834,0.97598,4790.442018108984,0.99393
928,4790.524931877419,4790.836922656302,0.39794,4790.678695977834,0.98793
929,4790.8436476364395,4791.21081889133,0.25908000000000003,4790.995182740581,0.98909
930,4791.502718413549,4791.803172161241,0.84216,4791.674913338846,0.99133
931,4791.80810886252,4791.989281355049,0.8910100000000001,4791.899588925935,0.98182
932,4791.996009570746,4792.186634890508,0.89215,4792.083478094189,0.99005
933,4792.191572381935,4792.3750246238205,0.8421200000000001,4792.306400633662,0.98981
934,4792.382213261277,4792.517676027281,0.7192,4792.48090418012,0.94379
935,4792.524405726855,4792.7518715001115,0.59336,4792.586329037267,0.99368
936,4792.852805873108,4793.057398233158,0.96133,4792.935803115898,0.99652
937,4793.2274763424875,4793.721582309127,0.74561,4793.6591930547775,0.99571
938,4793.7283153902,4794.029484997595,0.48227,4793.849950722818,0.99578
939,4794.036218943634,4794.374250570386,0.65964,4794.1969199509285,0.99684
940,4794.666075912664,4794.921127479289,0.94563,4794.762630912723,0.99755
941,4794.928323757166,4795.173952799223,0.97333,4795.061677224057,0.99773
942,4795.183380231985,4795.466335435495,0.90356,4795.305089417934,0.99728
943,4795.486986379066,4795.8755470295555,0.8629399999999999,4795.6963114376595,0.99762
944,4796.070966579616,4796.2664020560105,0.97062,4796.160815233766,0.99642
945,4796.952139412592,4797.264967945228,0.948,4797.186745480479,0.99946
946,4797.272148246339,4797.644816968771,0.78762,4797.525221561588,0.98356
947,4797.651998407006,4797.854307434913,0.9667,4797.714031276432,0.99492
948,4797.858796223272,4798.098463678621,0.95939,4798.004030323385,0.99476
949,4798.105209060522,4798.316996071609,0.90208,4798.248178782918,0.99046
950,4798.324179522313,4798.460001440978,0.9128,4798.383996398985,0.96636
951,4798.8215936913375,4799.215186260277,0.93196,4798.966425485491,0.99836
952,4799.224629590084,4799.473417134987,0.9175,4799.323602528754,0.99196
953,4799.480166383387,4799.7379650254325,0.5425,4799.607023535655,0.98349
954,4799.745152731371,4799.977797222701,0.5305300000000001,4799.876562534417,0.98302
955,4799.984547889744,4800.251871135779,0.63334,4800.074543237627,0.9967
956,4800.258622573757,4800.562871757389,0.95754,4800.406237258072,0.99677
957,4800.572320391579,4800.878868089108,0.6086,4800.749662023623,0.99255
958,4800.982403904989,4801.36284187558,0.57077,4801.13907600715,0.98804
959,4801.369596439028,4801.637050929596,0.8133699999999999,4801.471355199734,0.99532
960,4801.648763263096,4802.186047290698,0.4202,4801.994625636426,0.99565
961,4802.192804170521,4802.718930609697,0.49403,4802.370265552058,0.99128
962,4802.769399786814,4803.108664147122,0.94369,4802.956361808201,0.99189
963,4803.124882308431,4803.394793506236,0.98013,4803.256015817584,0.99617
964,4803.701701787707,4804.0176499224135,0.83696,4803.8653130098,0.99372
965,4804.024411957506,4804.534735126168,0.39189,4804.225458495821,0.99231
966,4804.784073532262,4805.148859235077,0.97776,4804.996450573147,0.99341
967,4805.262069502878,4805.64046094377,0.94991,4805.3887937477975,0.9901
968,4805.647689433057,4806.12089101175,0.74736,4805.862406265797,0.98967
969,4806.128120946407,4806.6199230569755,0.30441,4806.439883484399,0.98538
970,4806.62713138945,4806.959731651281,0.69322,4806.763423770104,0.98595
971,4807.1307747286855,4807.438160624933,0.98167,4807.213828135174,0.99777
972,4807.4449322927385,4807.796137597356,0.90585,4807.599761396901,0.99781
973,4807.801107306789,4808.027297748072,0.96634,4807.953717060511,0.99667
974,4808.179921861884,4808.485176038859,0.42829,4808.334798312738,0.97617
975,4808.489684741376,4808.69337130611,0.88831,4808.5754904301,0.96833
976,4808.700146510515,4808.940875206848,0.87129,4808.87357974367,0.96875
977,4808.947651108713,4809.341102426312,0.48219,4809.0542411015695,0.98636
978,4809.350123050349,4809.676322298698,0.68298,4809.493347338065,0.98959
979,4809.683100273245,4809.946970334652,0.6749,4809.891399289854,0.98952
980,4809.953749072033,4810.12954020371,0.57318,4810.023342129375,0.95022
981,4810.136759066556,4810.37719196983,0.7481,4810.217648831898,0.9691
982,4810.384411576029,4810.543965776558,0.83711,4810.483845344156,0.96927
983,4810.550746196757,4810.73831454465,0.8819799999999999,4810.597283999311,0.99145
984,4810.891110824607,4811.092269590825,0.97879,4810.944436742924,0.99613
985,4811.101759719164,4811.446739726401,0.78168,4811.282148716683,0.99589
986,4811.661975087735,4812.011527597071,0.33784000000000003,4811.881744772538,0.98353
987,4812.018312154934,4812.259373196094,0.9028,4812.081180213725,0.99379
988,4812.263912137069,4812.569685106682,0.8426100000000001,4812.386489939088,0.99412
989,4812.576471238556,4812.891781122407,0.8919100000000001,4812.694525202393,0.9983
990,4813.014390913029,4813.475467048877,0.75894,4813.329317989839,0.99846
991,4813.48225573545,4813.98281773034,0.66267,4813.690883958804,0.99795
992,4814.0756099389255,4814.288809185663,0.90704,4814.2426402939645,0.99753
993,4814.295600166626,4814.3721101189785,0.91745,4814.33273071528,0.93578
994,4814.377093432583,4814.627431298383,0.7448600000000001,4814.45812587733,0.99016
995,4814.634223234695,4814.984230926644,0.5727800000000001,4814.824382049189,0.99054
996,4814.991023869658,4815.192989371772,0.94928,4815.069804861448,0.987
997,4815.199782903829,4815.471052941848,0.92293,4815.320237960797,0.99243
998,4815.475574754579,4815.656755704757,0.8694200000000001,4815.615082647055,0.99275
999,4815.6658232268765,4815.8211823181955,0.8608899999999999,4815.710210515835,0.98378
1000,4815.82841827477,4816.116088355714,0.80488,4815.9443820838505,0.98353
1001,4816.125134412635,4816.322207717332,0.95549,4816.220282433849,0.98038
1002,4816.329468376635,4816.456777039821,0.96551,4816.401055473833,0.9809
1003,4816.4640381048575,4816.7630830907865,0.8459700000000001,4816.57729499468,0.97704
1004,4816.906749246946,4817.062629295078,0.95106,4816.974269732129,0.99043
1005,4817.185451687585,4817.403475119747,0.8195899999999999,4817.27836740355,0.98532
1006,4817.4080005623655,4817.587052461158,0.94795,4817.482335075118,0.99016
1007,4817.593852750244,4817.93022411354,0.96044,4817.809638445404,0.98988
1008,4817.944290900307,4818.165075934209,0.96766,4818.0276951698825,0.99294
1009,4818.1718778552195,4818.4294363944755,0.97592,4818.306550559548,0.99534
1010,4818.5849738547195,4818.942801534323,0.94984,4818.6988181302695,0.9924
1011,4818.951881435432,4819.281637397201,0.53065,4819.146933404522,0.99195
1012,4819.2889069819985,4819.504844554222,0.86651,4819.381439332171,0.9738
1013,4819.6999180607645,4819.862344249463,0.96292,4819.746191683571,0.99249
1014,4819.8718690082205,4820.173637500558,0.97259,4820.004383215586,0.99753
1015,4820.424601798582,4820.6106635822225,0.92639,4820.529423899396,0.96819
1016,4820.617472409979,4820.849867140993,0.95686,4820.664228429335,0.99641
1017,4820.859395803138,4821.170817861875,0.96892,4821.001028700379,0.99766
1018,4821.524031577492,4821.9472355723465,0.56442,4821.758792162538,0.99643
1019,4822.3727928825565,4822.707575868834,0.68895,4822.470443777907,0.992
1020,4822.71211128223,4822.910189247089,0.90155,4822.83566387623,0.99255
1021,4823.079647671717,4823.247303434573,0.97246,4823.1936811686855,0.99238
1022,4823.570830348729,4823.773050893961,0.91668,4823.673090258863,0.98157
1023,4823.7798686580245,4823.961675052384,0.8776299999999999,4823.910317371186,0.9812
1024,4823.968493349651,4824.115289215722,0.89436,4824.008030545465,0.97109
1025,4824.480781779707,4824.710802371648,0.74095,4824.657613106595,0.93745
1026,4824.7180883447945,4825.115940539633,0.15265,4824.864487529165,0.9533
1027,4825.123204454646,4825.3164745332615,0.92879,4825.246438243134,0.95341
1028,4825.323296660877,4825.7030611427535,0.35071,4825.4911084463365,0.9831
1029,4825.70988436354,4826.036000925537,0.92707,4825.805388192201,0.98943
1030,4826.045107576503,4826.1874878956205,0.97299,4826.157022039886,0.98921
1031,4826.196595118302,4826.48548194615,0.91691,4826.3039511343295,0.98119
1032,4826.492307379699,4826.774426658238,0.71377,4826.702064927339,0.98158
1033,4826.7812529090415,4826.997862436402,0.81704,4826.832671739491,0.9596
1034,4827.0051320187595,4827.228589157051,0.9153,4827.074753358805,0.98885
1035,4827.573601935409,4827.850813075736,0.94353,4827.725162144579,0.98155
1036,4827.9696409158005,4828.499169529528,0.8867299999999999,4828.181788093467,0.97806
1037,4828.6808655186405,4828.878967731703,0.85278,4828.806542886071,0.97555
1038,4828.88579993649,4829.112159713111,0.79502,4828.967764583031,0.96643
1039,4829.527133898915,4829.816419595556,0.94802,4829.665171242951,0.97756
1040,4829.823697670037,4830.185039655288,0.92007,4830.0428666304415,0.97761
1041,4830.192318840763,4830.542305565866,0.31032,4830.376428868218,0.95882
1042,4830.546879061433,4830.952974653496,0.4280600000000001,4830.719604861049,0.96776
1043,4830.959812728423,4831.165384100958,0.94663,4831.039117141128,0.97731
1044,4831.520087196956,4831.7840708941385,0.96066,4831.671918653778,0.98455
1045,4831.790911322055,4831.991556925857,0.95552,4831.87937170628,0.9846
1046,4832.227337972447,4832.6524230776695,0.34419,4832.531099343124,0.98343
1047,4832.659709701841,4832.8791361302,0.77986,4832.741358762445,0.97275
1048,4832.8859796590705,4833.175667893283,0.7757,4832.998211626339,0.97281
1049,4833.182512261978,4833.294758002321,0.93866,4833.25506843401,0.95811
1050,4833.3020465636355,4833.507373433329,0.89794,4833.395141179268,0.96223
1051,4833.514218741527,4833.682600737016,0.93257,4833.624190224148,0.96402
1052,4833.6871801809,4833.890717187206,0.81594,4833.780733576691,0.96436
1053,4833.897563581246,4834.301932457087,0.40399,4834.068239002791,0.9793
1054,4834.311070330152,4834.638373860101,0.8625700000000001,4834.540229567756,0.97956
1055,4834.645666474301,4834.806834188984,0.95165,4834.720089795062,0.97443
1056,4834.811392387921,4835.03328187907,0.94938,4834.902698429301,0.97423
1057,4835.040599062304,4835.272095314972,0.89089,4835.18306646169,0.96362
1058,4835.440155562686,4835.713710989711,0.93227,4835.482172450034,0.9738
1059,4835.721006848372,4836.076379230001,0.6199600000000001,4835.861245948624,0.97412
1060,4836.0809398230795,4836.300677049691,0.95844,4836.1627045307505,0.98649
1061,4836.490258844316,4836.7616638580075,0.9331,4836.62595754372,0.98628
1062,4836.768518386896,4836.948988979713,0.9697,4836.869490421725,0.98662
1063,4836.955844039557,4837.075120511858,0.96881,4837.0308064397395,0.98453
1064,4837.395942110748,4837.741941763572,0.67386,4837.585165142604,0.96822
1065,4837.746973574432,4837.933930319866,0.92087,4837.812341259282,0.9652
1066,4838.0770364200425,4838.63163497363,0.81647,4838.20320338305,0.98452
1067,4838.6435284797635,4838.832849129073,0.95921,4838.753265220946,0.98555
1068,4838.840154402744,4839.090771427575,0.94785,4839.001601898252,0.97494
1069,4839.343264533568,4839.528517838882,0.8532700000000001,4839.442048917941,0.96854
1070,4839.6620916953725,4839.931557172669,0.43339,4839.867959303118,0.96773
1071,4839.938420689084,4840.301722918467,0.51202,4839.996983907479,0.97526
1072,4840.310860058816,4840.559356645129,0.94471,4840.460948383285,0.97501
1073,4840.7465308293795,4841.046770829372,0.36658,4840.901239297343,0.95813
1074,4841.156640043064,4841.2926007242795,0.8548100000000001,4841.227138956905,0.91371
1075,4841.299913426907,4841.4450470182255,0.88661,4841.346602741397,0.95579
1076,4841.4519148278805,4841.8859389763375,0.41101,4841.665248542915,0.97095
1077,4841.8928080369,4842.394700735044,0.34845,4842.232581253425,0.97079
1078,4842.696997911403,4842.929227921529,0.93382,4842.8541060417,0.97428
1079,4843.056140643823,4843.253125364561,0.69238,4843.138141386168,0.95679
1080,4843.259998304859,4843.429060011554,0.90123,4843.325515059698,0.96616
1081,4843.435933451189,4843.675108457755,0.94661,4843.550931570322,0.9792
1082,4843.975735324236,4844.282806013612,0.5422,4844.142101513435,0.95422
1083,4844.341474413889,4844.646760768891,0.35146,4844.503735141448,0.93956
1084,4844.651337540651,4845.132721388226,0.7568199999999999,4844.85807581762,0.9705
1085,4845.228995551954,4845.508261569781,0.51807,4845.369763200674,0.97557
1086,4845.51514091199,4845.759569808196,0.8728600000000001,4845.663251078167,0.95614
1087,4845.766449864007,4846.024665674333,0.8428899999999999,4845.858170153461,0.9786
1088,4846.325560788322,4846.602651252558,0.93471,4846.520533151765,0.97712
1089,4846.609533702607,4846.814160456129,0.93797,4846.684772136169,0.97181
1090,4846.821043506903,4847.269823017793,0.53859,4847.004121039232,0.97408
1091,4847.575478580161,4847.904110706118,0.86884,4847.742068631017,0.9643
1092,4847.9770860556955,4848.151084134576,0.93744,4848.064306819329,0.9623
1093,4848.395308907968,4848.882045392276,0.70427,4848.665747796021,0.97172
1094,4848.889381040386,4849.006942531747,0.93065,4848.952745976002,0.94569
1095,4849.013831811955,4849.206716091171,0.91276,4849.079504329226,0.965
1096,4849.338543676035,4849.717017557111,0.4341,4849.6063125967485,0.9639
1097,4849.723908855161,4849.935690580233,0.83847,4849.827727571849,0.94347
1098,4850.0601950670925,4850.354251443178,0.54669,4850.241682450283,0.95275
1099,4850.361615072441,4850.660296132812,0.63041,4850.5238087936905,0.92877
1100,4850.664884273686,4851.394297270418,0.81284,4851.0224565520475,0.95127
1101,4852.562200639675,4853.115532496721,0.64651,4852.849660289848,0.95133
1102,4853.122880959723,4853.29218440435,0.8338,4853.224089459208,0.93497
1103,4853.299533402326,4853.5065628776,0.8155399999999999,4853.37222372852,0.94463
1104,4853.67634069886,4854.177946057025,0.51299,4853.911933873993,0.94124
1105,4854.185297737742,4854.512540773901,0.90038,4854.38780759531,0.94118
1106,4854.519893468143,4854.727027073672,0.8512299999999999,4854.63266113646,0.92927
1107,4854.977006124926,4855.410700473545,0.74287,4855.139508671048,0.92191
1108,4855.417607962201,4855.613312590347,0.8893700000000001,4855.523981054212,0.91322
1109,4856.049903216254,4856.387043751845,0.46029,4856.226768812735,0.89935
1110,4856.393954018748,4856.570844678406,0.84057,4856.5095918808365,0.89933
1111,4856.615541091054,4856.929288248195,0.27446,4856.773553632437,0.85596
1112,4856.936648265126,4857.165197327242,0.35863,4857.033415690487,0.87171
1113,4857.1725580591665,4857.469789840986,0.50066,4857.370716403164,0.87161
1114,4857.476703189564,4857.68916258146,0.70436,4857.5499670177205,0.88354
1115,4858.123341640126,4858.333544468412,0.86065,4858.24597741484,0.8782200000000001
1116,4858.338170740163,4858.557621924945,0.8477100000000001,4858.4465129906675,0.87346
1117,4858.567300232912,4859.010867775464,0.4647,4858.751266233094,0.8710600000000001
1118,4859.018234102455,4859.221147415956,0.84849,4859.124316409887,0.8712700000000001
1119,4859.2257517662,4859.542150558209,0.7563300000000001,4859.504319382562,0.8595
1120,4859.549518496152,4859.787996705628,0.73115,4859.610871616259,0.83944
1121,4859.974369855966,4860.239180826905,0.82047,4860.191653978772,0.8362700000000001
1122,4860.248393395076,4860.602749445635,0.5613199999999999,4860.4823334639095,0.82376
1123,4860.749042691274,4861.382703734121,0.15057,4861.108528647205,0.77942
1124,4861.444103152163,4861.706285245973,0.61395,4861.57612424349,0.71624
1125,4861.710917943236,4863.127188030343,0.14490999999999998,4862.696725076358,0.68272
1126,4863.134590493502,4863.274082654835,0.40107,4863.202940179673,0.51361
1127,4863.803979828034,4864.343244247849,0.56571,4863.955079156881,0.78049
1128,4864.350177175442,4864.535054647116,0.76442,4864.444921278956,0.7853
1129,4864.544283508132,4864.743043810276,0.78135,4864.586807712442,0.80619
1130,4864.849825904781,4865.1928288283725,0.34367,4865.008374722716,0.80534
1131,4865.19976417793,4865.438773612832,0.59039,4865.289901850463,0.83906
1132,4865.446183114881,4865.881749984008,0.44484,4865.682920298809,0.8608100000000001
1133,4865.888687297824,4866.324357083368,0.5595100000000001,4866.092648428393,0.86877
1134,4866.67266013627,4867.326369156275,0.5330199999999999,4866.973353476634,0.8894299999999999
1135,4867.333310589907,4867.84281375334,0.30804000000000004,4867.636881453805,0.88984
1136,4868.03952131516,4868.165431029728,0.8769899999999999,4868.084429077071,0.90033
1137,4868.653348254456,4869.039940281809,0.7961,4868.8926971420005,0.91598
1138,4869.046886603852,4869.393255827038,0.45339,4869.234421081675,0.91728
1139,4869.521085133429,4869.68966125197,0.61157,4869.6229787418515,0.88715
1140,4869.6966094279605,4869.983802239075,0.69726,4869.772590093447,0.92919
1141,4869.993051786114,4870.206607508657,0.91188,4870.151959747687,0.92863
1142,4870.213557159906,4870.389155100572,0.88899,4870.289530238269,0.92887
1143,4870.396105272814,4870.6361000092,0.91141,4870.503111964129,0.93469
1144,4870.643050886252,4871.055916375504,0.69129,4870.825607473296,0.93947
1145,4871.238503913665,4871.644540339194,0.53971,4871.490186314819,0.94065
1146,4871.6514940948355,4871.907847590235,0.9093,4871.774790089353,0.93683
1147,4871.912476014418,4872.335289986851,0.37,4872.175812230321,0.92927
1148,4872.342245714578,4873.151952148611,0.1219,4872.688632837981,0.85744
1149,4873.158910208261,4873.363006298496,0.45222,4873.294346978558,0.8577299999999999
1150,4873.370416205863,4873.959599709887,0.13449,4873.508192338029,0.9264
1151,4873.9665600761045,4874.159106415342,0.8871,4874.0519390184945,0.93764
1152,4874.1660673513925,4874.403653880276,0.8363799999999999,4874.270483778072,0.94806
1153,4874.477452970494,4874.696035891334,0.70573,4874.615267943343,0.94688
1154,4874.70066961472,4874.990758236269,0.39105,4874.807414030249,0.95796
1155,4874.99772154794,4875.2330836749215,0.80628,4875.114247083601,0.96175
1156,4875.237718419366,4875.570587416399,0.60758,4875.373270766043,0.96593
1157,4875.575222802574,4875.920215356524,0.71503,4875.717759287062,0.966
1158,4876.043727521469,4876.276860410314,0.70894,4876.155191031206,0.94633
1159,4876.2814971395455,4876.5169594653435,0.63825,4876.390641158911,0.94623
1160,4876.626114025613,4876.999583240879,0.53664,4876.8500031779995,0.96387
1161,4877.006552292442,4877.3944958603115,0.40753,4877.242108434495,0.96341
1162,4877.401466040553,4877.623094854684,0.90847,4877.5468928089895,0.95646
1163,4877.630065688311,4877.979989072446,0.52325,4877.7657511043435,0.95537
1164,4877.986960926222,4878.305807712337,0.93858,4878.04644854365,0.97607
1165,4878.3676115573635,4878.741371372632,0.95659,4878.553080089367,0.97562
1166,4878.755771696146,4879.079361050794,0.71892,4878.967311533763,0.97125
1167,4879.086336047481,4879.27231157292,0.88812,4879.20536636865,0.94343
1168,4879.279287121292,4879.969893708936,0.16192,4879.579230760001,0.95968
1169,4879.974537464058,4880.322487024833,0.92749,4880.084323172224,0.97739
1170,4880.369932040849,4880.772370513781,0.94137,4880.522514987523,0.97806
1171,4881.28700247409,4881.565770031242,0.91251,4881.425226599298,0.97786
1172,4881.573228733846,4881.754270113175,0.96306,4881.644433086919,0.97881
1173,4881.761252759917,4882.075945397652,0.8615,4881.890208915658,0.9821
1174,4882.08524093491,4882.519143564152,0.8778,4882.311967665658,0.98221
1175,4882.52381601129,4882.714702657665,0.95267,4882.609947977939,0.97635
1176,4882.719375479099,4883.000643349984,0.4995,4882.924726204523,0.97656
1177,4883.008082594246,4883.287046771508,0.37492,4883.084455377431,0.96985
1178,4883.2940338037715,4883.761709642834,0.33544,4883.511094846414,0.97001
1179,4883.766360617307,4883.911713996802,0.94769,4883.821338191954,0.97565
1180,4883.916842309817,4884.183791836087,0.92498,4884.06451849229,0.97835
1181,4884.59895620614,4884.90420739486,0.91262,4884.816133273728,0.98408
1182,4884.911676302774,4885.195511728578,0.39344,4885.0524205693655,0.96555
1183,4885.343289115798,4885.567979424644,0.89781,4885.419734964709,0.97607
1184,4885.57497298558,4886.080830005196,0.7488100000000001,4885.9689361332785,0.97599
1185,4886.088302511604,4886.338704375663,0.83967,4886.3032721945865,0.93323
1186,4886.34615379447,4886.627839671969,0.4165,4886.4510927326255,0.95643
1187,4886.632519986254,4886.976261043662,0.33356,4886.799942634832,0.9644
1188,4886.98373628917,4887.23422994223,0.64932,4887.136255396737,0.96385
1189,4887.24168209182,4887.4875441158065,0.81145,4887.322869001625,0.95276
1190,4887.494543173436,4887.946227820858,0.32919,4887.70031964827,0.96159
1191,4887.953228192254,4888.173475371727,0.85724,4888.08014625253,0.96121
1192,4888.182818037395,4888.46237380575,0.38053,4888.374171332587,0.91932
1193,4888.469375655642,4888.665411697369,0.38523,4888.560401529535,0.8841600000000001
1194,4888.672892111311,4888.947365045106,0.79785,4888.7298443840555,0.95752
