,RV
0,0.29890913479903247
1,1.3113232435280224
2,1.6410191128379665
3,1.2578982214909047
4,1.3277527748723514
5,0.5883167497886461
6,0.9101583969095373
7,0.9002663198552909
8,2.132220748651889
9,0.8767710094762151
10,1.3696219825724256
11,1.3159287406306248
12,0.6553898939891951
13,1.2447117524061468
14,1.1295105243189028
15,-0.19388247153983684
16,1.6144043608146603
17,0.785476709555951
18,0.5950667734214221
19,0.8406675300939241
20,1.111885759033612
21,0.4566631233683438
22,1.1808770689822268
23,1.1251813640337787
24,1.5100324372688192
25,1.2876557085110107
26,1.7569975509904907
27,0.8501703784131678
28,1.1332321409863653
29,0.9203729038999882
30,0.09313501822180115
31,1.539052267849911
32,0.065332947880961
33,0.9016660300039803
34,1.052649094541266
35,1.3295061064054607
36,0.15004113832401345
37,1.116571823025879
38,2.217950478727289
39,0.5583741684677079
40,1.4352544615830993
41,1.1571289071216597
42,0.4522341079718899
43,1.9265037383011077
44,1.0944097702376894
45,0.7662354821004556
46,1.368207873114443
47,1.511315113886667
48,0.9897770847455831
49,1.397799065358413
50,0.9045285600368516
51,0.6751696470964816
52,-0.0891370585304685
53,1.0105020535265794
54,1.1305767089579604
55,0.1595778736518696
56,1.2435853160277475
57,0.75494788888318
58,0.4311797643676982
59,0.7079771474891459
60,0.924906545333215
61,0.7211945862873108
62,1.673326528078178
63,0.9103602356626652
64,0.6524356265072129
65,0.5045000267928117
66,0.3907340657096938
67,0.770785641609109
68,1.6831437217479106
69,0.4001324570417637
70,1.3985227527227835
71,0.811484112717153
72,1.9761738344677724
73,1.498529275530018
74,0.9791466349124676
75,0.5212967610787018
76,0.6213375150909997
77,0.783152194286231
78,1.5459718617712497
79,1.3044277008521021
80,0.9017561683867825
81,0.6434133217844646
82,0.5911449759078096
83,-0.28560365714656655
84,0.7813847621582681
85,1.447118594442145
86,0.8567381655666395
87,0.07045344582002144
88,0.6034273703626241
89,0.8126024946759571
90,0.4956371273001423
91,1.1419635319543886
92,1.5377067235094728
93,1.1463856677000877
94,0.4506654517244897
95,1.8168911293760175
96,1.3736037385751843
97,0.8182652479445096
98,0.8621804812501068
99,0.6320160529503482
100,1.9710478733904893
101,1.614848073964822
102,1.0145439327025088
103,0.8673020889618783
104,0.5046343070862349
105,0.6010783552046632
106,0.877557251995313
107,0.40919817941176007
108,0.6732569915548083
109,0.4466505635646172
110,0.30429185478715226
111,1.6731334187861648
112,0.9112765768149984
113,1.5447253753445693
114,0.666445128430496
115,1.2102535471785814
116,1.2714534435726819
117,1.2758001601323485
118,0.9093442078738008
119,1.7642851284981589
120,1.988194438366918
121,1.084452202601824
122,0.6819737988407724
123,0.8298011880324339
124,0.9125125103164464
125,0.867488647265418
126,2.0024801272375043
127,-0.06313827712438069
128,0.1886183564492967
129,1.6053581841551932
130,0.4487003040921991
131,1.439539069950115
132,1.4261316723641357
133,0.9261328980210237
134,0.6754460567171918
135,0.6253704624177772
136,0.8460839040781138
137,0.9668067842139862
138,0.7782886101849726
139,0.9771371994866058
140,1.4262637066931347
141,0.8039681724039838
142,0.4456571883711149
143,1.0551045672618784
144,1.1217698847176507
145,1.178244398368406
146,0.9744055646879133
147,1.1871986712649232
148,1.8488072662294144
149,0.4437954616150819
150,0.08031353154365206
151,1.1426946995488834
152,1.187391839477641
153,1.6319257354844012
154,1.8256594733611564
155,-0.017482872841355857
156,0.5969278831107658
157,0.5504712405381724
158,0.9453584259972558
159,1.3903395633096807
160,1.1883940798361436
161,0.4002122211168171
162,1.6388591191207524
163,1.1108917964593275
164,1.724452607362764
165,1.4296112360461848
166,1.4941043861908838
167,0.5932864833666827
168,1.2192880506481742
169,0.7642862517677713
170,0.2289312218199484
171,0.32144720102951396
172,1.1800598518893821
173,1.3066077836119803
174,0.758311650773976
175,1.6506396176846465
176,1.385698659098125
177,0.5145653368599596
178,0.6444858906615991
179,1.7682756876383792
180,1.0261702212446835
181,1.3398095486991224
182,0.7509093778135139
183,0.839518787463021
184,1.182949153939262
185,1.3446261881908868
186,0.897942850839172
187,0.5299869360751472
188,0.8808669623322203
189,1.5779701682986342
190,0.6329446847812505
191,0.9072310430274229
192,1.5967095968153444
193,1.161084715356992
194,0.446352421589836
195,0.9191223997622728
196,1.182475010304188
197,0.7836390014272183
198,0.8832443928113207
199,1.5077070951665519
200,0.9582458778240834
201,1.4126223517814651
202,1.6098071706001065
203,0.8815061098503065
204,1.643582624332339
205,0.3537315383509849
206,1.5748226662544766
207,0.9615624644138734
208,1.4062341417084099
209,0.62253009507549
210,1.1645389649493154
211,0.33996041134378174
212,0.5789394175008056
213,0.8395890158353723
214,0.6772415050436393
215,1.123287079113652
216,1.0385688519090763
217,1.3709839628572809
218,0.8063614337297622
219,0.6403453765888116
220,1.6571540985096362
221,0.8513488131429767
222,0.6710899420868373
223,0.803213954794046
224,1.3575269713182934
225,1.0577833577990532
226,0.3388428594043944
227,0.8870481446501799
228,1.3604332456816337
229,1.6415375788274105
230,0.8301508836520952
231,1.5753010891130543
232,1.3027252813553787
233,0.9334549141058233
234,0.4957635316750384
235,0.8155247100876295
236,1.3306367041586782
237,-0.009382409924000967
238,1.1700072695166455
239,1.4990099652277422
240,0.553133620916924
241,0.1837667831860017
242,0.8471206373433233
243,0.709146928616974
244,0.87572414270835
245,1.776646831742255
246,0.8332503816636745
247,1.6694087333453353
248,1.9599521185809863
249,1.3868578001638525
250,1.150131260183116
251,0.8409964086677064
252,1.3218471198997577
253,1.5455465189588722
254,0.9859798958495958
255,-0.01712718841736205
256,0.6696867724094773
257,1.5446801405923907
258,0.4657414644243545
259,1.2876600727977348
260,1.0450161127955653
261,0.2610870316493674
262,1.300846696642111
263,1.1163357210461982
264,0.5427869548584567
265,1.0254488280188525
266,0.6581760722619947
267,0.9403212152974447
268,1.9585927782318322
269,0.4693821296823444
270,0.856720449293789
271,1.2426555905185523
272,1.2064777394771227
273,1.2390823468376766
274,1.3154517215953092
275,-0.2564364659556304
276,0.3055030793475453
277,0.5122657395768329
278,1.2680191642502905
279,-0.5193729020247702
280,0.02899358898139326
281,1.389806448496529
282,1.1088255404756637
283,1.4752939595709904
284,-0.36685762841807446
285,0.7557393931710976
286,0.2588589682272868
287,0.3662867396924412
288,0.23279900102352258
289,0.711174458709138
290,1.5598167066564201
291,1.714902809180785
292,1.2306847971049137
293,1.1934363647305872
294,1.2646786626937683
295,1.2624679040673072
296,1.3908570469429833
297,0.8805464078759542
298,1.2921000862843357
299,1.2205900621484034
300,1.094346495476202
301,1.4494404435245087
302,0.743529506980849
303,0.589281427412061
304,2.0899169310650905
305,0.3749574128378299
306,0.4346119807159994
307,0.4656229823449394
308,1.0468026630187524
309,1.4033029448037269
310,0.9824111180569162
311,0.7633174828515621
312,0.32203980987833347
313,1.8217289411040838
314,0.6985437135517714
315,0.17241572327475296
316,0.7958570856571896
317,1.1089786170632578
318,0.7105583031006972
319,-0.1793815384589834
320,1.2636797558152466
321,0.6700969325902406
322,0.8891488310036948
323,0.7258467063802527
324,-0.06652886467782082
325,1.486577826370194
326,0.9048926243121969
327,0.6753614053959609
328,1.4378079595262534
329,1.608433713343402
330,1.9779162916747737
331,0.7846202903238009
332,0.9195244454385829
333,1.0361258656630525
334,0.3215452408112469
335,0.30949512408551527
336,1.2730584319797345
337,1.323509991154424
338,1.3754571448953357
339,1.773008773328911
340,1.6667071040501469
341,1.4983684296530555
342,0.7507765826230752
343,0.6665623085355037
344,1.487464846635703
345,1.25794301564747
346,0.6369856484161573
347,1.5859447027323768
348,1.271877450592001
349,0.9761840803257655
350,1.8621107151120668
351,1.5417061239786563
352,0.2271567835850874
353,0.6359780628408771
354,1.1296683345208294
355,0.5867798127364949
356,1.5081486166527611
357,0.30599416872428264
358,1.086906487813394
359,0.039365841294056736
360,1.1267912398907356
361,0.7018398430591333
362,1.140697047689173
363,1.2149914819310652
364,1.4070322841143934
365,1.4684155220238608
366,1.2574177058413625
367,0.24516601892537437
368,1.0499488600253244
369,0.8972100383107318
370,0.4349604320595972
371,1.362211613508407
372,1.231705798592884
