,RV
0,1.543851081493775
1,1.171000907228342
2,0.7189387510583569
3,0.5947802516158731
4,1.192415926541038
5,1.6226179456053371
6,1.0330456692688021
7,1.1925147270194767
8,1.0566296249789748
9,0.42554659129363215
10,1.4773845356364625
11,1.1660023973750782
12,1.5451621140468792
13,1.5247124013203488
14,1.1376162955656166
15,0.558494890711875
16,1.0753962266524364
17,0.3166814439722573
18,0.7654245947146051
19,0.6350041064302803
20,0.9069643692217388
21,0.8047841584123596
22,0.9244052580443938
23,0.6169826877887927
24,0.6178427855511733
25,1.763922247639868
26,1.140071646465831
27,0.9678761436057229
28,1.1348571547839832
29,0.8272800961075124
30,-0.18569830238307128
31,1.103676100659508
32,1.1447818316609506
33,1.0413905472274898
34,0.3975039536032301
35,0.9692417711097316
36,0.6038612487917484
37,1.3430216435270437
38,1.019381253958458
39,0.6618047732851324
40,0.20756752740853818
41,1.1621336112936544
42,1.8839623445319735
43,0.974212868897185
44,0.6487278386391055
45,0.4786993651734613
46,0.5689459862482458
47,0.9986434290680014
48,1.5207119875655841
49,1.405282604161353
50,0.5424095603103329
51,0.5121635494776006
52,0.808954450128578
53,0.45559975718926454
54,0.6298058706454439
55,0.8495751429176684
56,0.8624874302094865
57,1.2133898698597958
58,1.0680199380133104
59,0.8672509611926345
60,0.771396187189058
61,1.3592305730466128
62,1.2483650635501973
63,1.2838861804335884
64,0.4237273682255032
65,0.9835865570497143
66,1.2101824996247406
67,1.6414271208634226
68,0.4451084254479493
69,1.1398272296285334
70,1.4568155951690844
71,0.2832748317533789
72,0.6760668208252503
73,0.5177679941242975
74,1.7470631376132355
75,0.313576741380884
76,0.24103990387115223
77,1.0158755366095227
78,0.912160019879698
79,1.352642125525332
80,1.1662624916922548
81,0.8673760404587143
82,1.087605876665399
83,1.555788912592666
84,0.9450878898557169
85,1.1271073567253127
86,1.2785082069865552
87,1.1274511999459516
88,1.071122944326613
89,0.9455299773941882
90,0.7971877378617109
91,1.7499752910052133
92,0.4871643448808639
93,1.071977855789883
94,0.7146976719002407
95,0.221050552194366
96,0.7903188230593754
97,1.1045725989365194
98,1.2494327298754866
99,0.17230334682335044
100,1.4345533440193865
101,0.5513139794910956
102,1.6864352954076998
103,0.9946539809849585
104,1.5122176632920648
105,1.2889170222309014
106,1.2355432554735832
107,0.7908717564823219
108,1.0070758880076394
109,1.6053087372841828
110,0.7146452241451753
111,0.507737317136845
112,0.7195166888721289
113,0.8035267372720456
114,1.5648454878021185
115,0.46153128291200274
116,0.9828939343474826
117,1.080935482125738
118,1.4078232837431357
119,0.9349213100966889
120,1.498890888085627
121,1.9453268150228302
122,1.4632912235051325
123,1.38543333393225
124,1.0840428168684928
125,0.65199619649719
126,0.9038301839443024
127,1.0643126614344915
128,1.5312220591753676
129,1.2320359269757606
130,1.2974147427744946
131,1.0145437411067235
132,0.4735460080270565
133,0.9584299460893086
134,0.5604149761717404
135,1.356813708071353
136,0.5674718344920683
137,0.3711072373199179
138,0.3539992658740856
139,1.0478632987855239
140,0.9231642910823464
141,1.2559612841600414
142,0.8536100557410684
143,0.6710467215549428
144,0.7285189435965079
145,0.4974675789206226
146,1.4697420102406153
147,0.6553725504283242
148,1.0860418301521464
149,0.6732450148078156
150,1.1558815698256437
151,1.11468238207049
152,0.6747701069449883
