,RV
0,99.95479638102552
1,100.54855325527024
2,99.8522735999577
3,99.67855886922916
4,99.8330154219293
5,99.84065157630539
6,99.7702792014461
7,100.09950062137796
8,99.99196324784862
9,99.87443925155094
10,99.23764649187797
11,100.32319883641321
12,99.92004934232682
13,99.58632753180427
14,100.03729471593397
15,100.19084953360289
16,99.94092126320174
17,100.35563618444576
18,99.44774392447289
19,100.10549698829709
20,100.20738856014941
21,99.56905686136452
22,100.07477163215663
23,99.95277699099097
24,100.05233236413187
25,99.44041972858395
26,100.26502043439541
27,100.01754713044647
28,99.34178215075372
29,99.68784238864464
30,99.85297107096994
31,99.99850543311913
32,100.42589851952653
33,100.05318124656333
34,99.91839310750947
35,99.90895884155907
36,99.97144530280639
37,99.96166092390195
38,99.83328184273705
39,99.50063528659666
40,100.14280918494478
41,99.90729946770443
42,99.79055419040378
43,100.11033909083199
44,100.6492022506427
45,99.88799941762409
46,99.57261682327226
47,99.95279780212877
48,100.05870216849871
49,99.6713300144329
50,98.98183368187892
51,100.57656426156609
52,99.28751069422287
53,99.75589511436556
54,100.09896238682268
55,99.45004732871894
56,99.84987141266174
57,99.83814251755393
58,99.78849357695435
59,100.27080582662165
60,99.86199596326333
61,100.13304383635113
62,99.69475284800865
63,100.0538123403312
64,99.7486338919698
65,99.88621189722471
66,100.00681023581274
67,99.68629872843303
68,99.41756771570363
69,99.99977373026923
70,99.43297097646428
71,100.19109159672371
72,99.55508433587966
73,99.91800981901179
74,99.93209936462517
75,100.22317388303782
76,99.98734439739201
77,99.76793284495216
78,100.01450689879857
79,100.8172591899056
80,99.32713860792865
81,99.92109974754567
82,99.70338613291824
83,99.7179137314306
84,99.42267577801977
85,100.43931748816976
86,99.6913783774653
87,99.45299334129959
88,100.02847978009959
89,99.37785938907473
90,99.2158567396109
91,100.08143434146041
92,99.5357578458279
93,99.87985237430985
94,99.27559673268115
95,99.71949920141924
96,100.05553125715232
97,99.83664121374022
98,100.20257655973546
99,100.16830742437014
100,100.36005737396772
101,99.5658118040592
102,100.10234495893383
103,100.1181759068786
104,99.4058234006734
105,100.10775970328541
106,99.79986620357522
107,99.8662736103579
108,99.5936568211182
109,99.66144732425164
110,99.54996234991995
111,99.4374293945366
112,100.08418477232772
113,99.78940905927448
114,99.97373079371755
115,99.57458896566095
116,100.0978522555306
117,99.47175420469284
118,99.9474776302377
119,100.01806929883605
120,99.83065500458906
121,99.73725003282743
122,99.45053325495974
123,99.62844301322912
124,100.27079025515559
125,99.9503485711175
126,99.96788407574059
127,99.94129977348348
128,99.56806531384791
129,99.68327770888573
130,100.11817921255715
131,100.24716594427446
132,99.82290736414143
133,99.64460075241368
134,100.07083357003285
135,99.80235837235523
136,100.18201016179228
137,99.94959377865598
138,100.31330311742931
139,99.58106383434642
140,100.20009514148842
141,99.62937364265963
142,99.04378222699597
143,99.98176204657648
144,98.99190389116848
145,99.74202299732133
146,100.618507678264
147,99.69115537459584
148,99.6387333284365
149,100.25299812330923
150,100.0074665270804
151,99.45019801883609
152,99.52821381498507
153,100.10506424869527
154,99.94036232259532
155,99.66506373116135
156,100.57135352256591
157,100.15072424471145
158,99.88235609226103
159,100.09141889090097
160,100.26587539543107
161,99.83943934119452
162,99.94284672339563
163,99.84983977043885
164,99.59955102075037
165,99.10003300681274
166,99.91154228068626
167,100.23462719996314
168,100.05876629458362
169,100.1286061413557
170,99.81259799033433
171,99.83580599970446
172,99.09383737840835
173,99.44398449312575
174,100.27662937701825
175,100.1818061832164
176,99.70164955399378
177,100.08256956104015
178,99.9387334502535
179,100.11322698675212
180,99.23598703234165
181,99.96316802444198
182,99.88177563714271
183,99.63407225428091
184,100.01862552628882
185,100.16516110711382
186,99.83045229571871
187,100.11785941016569
188,99.80206836409343
189,99.94813154308213
190,99.35628341777192
191,100.0765225330324
192,100.05485241367569
193,99.78532195454318
194,100.26389783656487
195,100.08380986844713
196,100.01380171896017
197,99.73052780685975
198,99.8548889849335
199,99.15600573795382
200,100.04492790713266
201,99.66744738146372
202,100.03158146086207
203,99.61110422784986
204,100.17559955266915
205,99.9049560498388
206,100.06960692159191
207,99.55864880020818
208,99.44205458484794
209,99.16323941035807
210,99.52007746887102
211,99.99155623889237
212,99.59828795508656
213,99.33933377370704
214,99.51667795453977
215,100.13412328399136
216,99.86109188201226
217,99.82033842349483
218,100.15880308570922
219,99.83220668317517
220,100.24066853652039
221,99.5933328755491
222,99.31159826165822
223,99.61806576406525
224,99.94019441038108
225,99.56412875249225
226,99.7855726430571
227,99.61912964899238
228,99.808989075711
229,99.78096328330867
230,100.28408416622551
231,100.22104077441327
232,100.21676536883751
233,99.7149987443554
234,100.12128709362878
235,100.0766625768083
236,99.84211178627447
237,99.90723662152595
238,99.67192309002712
239,100.16730793330498
240,99.78504541034636
241,99.21661442914046
242,99.66133656905731
243,99.61352685972815
244,99.59963681912632
245,100.30174992611865
246,99.55988738641463
247,99.96019433480251
248,99.62297720450442
249,99.75993826070771
250,99.81613137719978
251,99.44541760849825
252,100.2441077683543
253,99.8623812263686
254,100.05733253512881
255,99.71891472493007
256,99.96652187794098
257,100.27493543951277
258,99.8667975338758
259,100.15751044734498
260,100.06859405434807
261,100.02848721174087
262,100.62909357620083
263,100.13099423994572
264,99.41583171395177
265,99.41076753364905
266,100.17048667194467
267,99.93993608567689
268,99.93925334012602
269,100.17019031428208
270,99.75607684098213
271,99.67702968655067
272,99.77999509601068
273,99.88119764870498
274,99.81978035366774
275,99.72984632455336
276,100.64837849269679
277,99.69923597208981
278,99.28650609401666
279,99.51979977174778
280,99.71575059766474
281,99.52437070827
282,99.87259702075971
283,100.18849227407918
284,99.41260834832065
285,99.78572429949418
286,99.83513528216281
287,99.85163917823229
288,99.62181245984539
289,99.96208923366794
290,100.14335694341571
291,99.79675253547612
292,99.75491017152672
293,99.48875760339433
294,99.9503707765034
295,100.14268320398696
296,99.80744586155924
297,99.74987133663672
298,99.80416200862965
299,99.7883917976942
300,99.90016366386408
301,99.8954285282889
302,99.94656531628425
303,100.05034197491477
304,100.25433201856504
305,100.06445360357611
306,100.09450193040539
307,99.73213119899447
308,100.12250614450022
309,99.31994963617035
310,99.66150999468664
311,99.62391608898179
312,100.1639711831449
313,99.64816298834194
314,99.48689052087866
315,99.66482720756176
316,99.82608079299825
317,100.16694906420162
318,99.98002025614551
319,100.47730344100273
320,99.75294982246123
321,100.101842605618
322,99.47883838053531
323,99.84336918652843
324,99.86272940297204
325,100.06603766016633
326,99.6257255597011
327,99.08679576552822
328,100.0416797366488
329,99.81448163740424
330,99.82229223758623
331,99.64790760928008
332,99.60251526268985
333,99.63031683751615
334,99.80581823021203
335,99.71077873505419
336,99.89752207724086
337,99.41558549857291
338,100.14473921339231
339,99.9924515817911
340,99.80046234210022
341,99.78446662198985
342,99.66456432596897
343,99.10011543980363
344,100.36935249879025
345,99.56419005610951
346,99.68477746145072
347,99.72741701572522
348,99.71676011429372
349,99.99633068499679
350,99.78782208406483
351,99.84596063392382
352,99.81521504950797
353,99.55906463955762
354,100.01926576733968
355,99.9361091872197
356,99.67356542855123
357,99.91136538060528
358,99.89478614272957
359,99.9000476056026
360,100.26184164494043
361,99.96150295662665
362,99.57565442279156
363,99.91350198993314
364,99.84715528305242
365,100.2271773800021
366,99.38614330269047
367,100.12301344354637
368,99.77034756696958
369,100.16508604581031
370,99.25795913553156
371,99.3622401725006
372,99.66755642704811
373,100.28252361952036
374,99.38276908265834
375,100.42432362736872
376,100.09797243909998
377,99.82677710275311
378,99.6894294672311
379,99.57375670754845
380,99.78931350658968
381,99.6676643913961
382,99.37090319152776
383,99.79957343456044
384,100.22687581151695
385,99.84761920677556
