,RV
0,-0.3870212704558267
1,0.3645596426265697
2,0.07422408307825197
3,-0.12290740875767889
4,-0.0722063263044927
5,0.017154049977763094
6,0.1960776047308184
7,-0.27704918968369996
8,0.4774839736484243
9,0.1975884251449894
10,0.01578881095821094
11,-0.44036308345660485
12,0.281869302268547
13,0.11821656752376225
14,-0.1009355465269932
15,-0.16069598380014352
16,1.1672980032031643
17,-0.37137986334699796
18,-0.3682078049098601
19,0.358400119370637
20,0.5093091466228338
21,-0.2853504465413762
22,-0.1091909612296243
23,-0.3562720346540202
24,-0.2733039200984119
25,-0.5068167909164675
26,0.04865117848090905
27,0.27455316199595164
28,-0.08368519626122706
29,0.4493339981504075
30,0.4460083298369687
31,0.9048745891455988
32,0.46922836432704196
33,0.08766087952363087
34,0.03130387751941518
35,0.3285262734380117
36,0.41524215245718454
37,0.43054160389941765
38,0.4230981354410072
39,-0.5941926422159622
40,-0.09433531026746379
41,0.19799119297291876
42,-0.00017568493644965445
43,0.264746032544306
44,0.04405140499093788
45,-0.24744759344463374
46,0.45224151157987447
47,0.39024043472502334
48,-0.40973854703059404
49,-0.18712820898414473
50,0.095930878765942
51,-0.020195359187253858
52,-0.6606408204439543
53,0.5387293281127657
54,0.30048233210771613
55,-0.1948855731657363
56,-0.24651768102368063
57,0.13160479902850758
58,0.5085299533213412
59,0.10801761755015046
60,0.023293678327630112
61,-0.3228978370426959
62,0.3531513223387704
63,0.6631440524529143
64,-0.6796775972889386
65,0.9247651249282
66,-0.4719914289305188
67,-0.029796660612751907
68,-0.09766815416482395
69,0.20560929793026855
70,-0.17880380221824788
71,0.2595097694814939
72,-0.5199018198627589
73,-0.9153965941057404
74,-0.09421591805470529
75,-0.15648101244803847
76,0.027713463853704327
77,0.22466201715315415
78,0.39859202937265864
79,0.47316994639620075
80,-0.1724512114327662
81,0.48124073887180974
82,-0.08840326632484599
83,-0.4210184800879966
84,0.10839980892118029
85,0.2270275818841549
86,-0.36304522998903715
87,-0.48293218768380186
88,0.07293220476013788
89,0.49439549745445194
90,0.5927049150965233
91,0.948212155140695
92,-0.7972960501513695
93,-0.11064434493975898
94,0.21360565651059565
95,0.9618857878245338
96,0.6621756534602715
97,-0.6416436382022955
98,0.2795696062186771
99,-0.12087793237128348
100,0.25706545459950625
101,-0.11875029428135163
102,-0.54067003017554
