,RV
0,0.2941065117556718
1,0.335061720405065
2,0.48077369344537146
3,-0.06664494157303125
4,0.25682904186396627
5,-0.20031756303069415
6,0.6346220404157066
7,0.26056483375577955
8,0.15405194542108802
9,-0.366977398734889
10,0.3400110200891504
11,0.33095882165798685
12,-0.1773838564840844
13,0.2614730720379157
14,0.9118558927584672
15,0.0007256057360791601
16,0.8433632563537685
17,0.39014042363123735
18,0.23473029095475795
19,0.16534265103837242
20,0.26591527851996943
21,-0.29276936535461573
22,0.715497002536722
23,0.3567152386676753
24,-0.19313010837504407
25,0.5495055749488529
26,-0.24533188738132594
27,0.41727992241067113
28,-0.9359057711990317
29,0.043070846651971806
30,-0.4108892539952649
31,-0.6831381764859543
32,0.3336711260053562
33,-0.3636902502767043
34,-0.45916554681025445
35,0.3118671066258685
36,-0.6741954605167848
37,1.0906350515506347
38,-0.3139737860255991
39,-0.43090715011931024
40,-0.04584588455327321
41,0.16942319186637178
42,0.1611500476137735
43,-0.04378276237548562
44,-0.7255659848669893
45,-0.4611427503332379
46,-0.5903633751440793
47,-0.3882733541613561
48,0.30047996263601817
49,-0.008658390092023183
50,0.5562958374721347
51,0.13745907478732988
52,0.7601577547829947
53,-0.1543146647454705
54,0.5830952410178725
55,0.07961247636558255
56,-0.08701170678250492
57,0.048756356874946505
58,-0.2786473772939644
59,0.6725767153693596
60,0.25955717540637124
61,0.5531948924181052
62,0.20733263050351525
63,0.2006116633056081
64,-0.1752385590953054
65,0.14687645184312714
66,-0.055859055544715375
67,0.0018271575536346063
68,-0.14115966976532945
69,0.5709162962593837
70,0.20859578086674446
71,0.05202577057934832
72,0.29973842586332466
73,0.10740859761426691
74,-0.3398253261257196
75,-0.4201208635495277
76,0.0261528325281688
77,-0.7894038774393266
78,0.45680632795847487
79,0.20997757136501605
80,0.6297651444765506
81,0.3937246037530713
82,0.8122575647212216
83,-0.43177127594390186
84,-0.3660360986032174
85,0.27502123323938577
86,0.1946293397777481
87,-0.10427551255270373
88,0.42551594982796814
89,0.5769253024773207
90,-0.638817727973219
91,-0.4874105581911863
92,0.5571196151940967
93,-0.1263302553415997
94,0.25053373652190203
95,-0.4893968079049955
96,-0.208299194011488
97,0.5054926281518419
98,0.5250983856021776
99,0.49911154148867354
100,-0.12260514101944864
101,-0.37963322671566857
102,1.0515332338545704
103,0.1908721724175848
104,0.0633050866308622
105,0.4494336990828742
106,-0.6664323937875452
107,-0.36509557176032104
108,0.07930747299542418
109,0.0491564153926447
110,-0.1900379476719536
111,0.42749024002841907
112,-0.11095585217844928
113,-0.4062812987394864
114,0.025022288726177067
115,-0.3041058367380174
116,0.4344245727552334
117,0.45814929473999655
118,0.039533935821964405
119,-0.6435791077892645
120,-0.23568089074251475
121,0.7006365836496116
122,0.03682800825481536
123,-0.1445921919948887
124,-0.26547876198310405
125,0.3571340379494359
126,-0.3356503662726027
127,-0.21899144804046955
128,0.575047802660265
129,-0.017740253570082132
130,-0.19352215251274174
131,-0.1540499363327399
132,0.10148669301270274
133,-0.27445141902717296
134,-0.32214818770444253
135,-0.131520076043671
136,-0.09088637243985431
137,1.0434460564283654
138,-0.03510021358670201
139,0.14856549064279534
140,0.016730843126424588
141,-0.035508889275661204
142,-0.42373410822619917
143,-0.0020121451088925824
144,0.3345109154251986
145,-0.5159165705772466
146,0.11230825766688213
147,0.2667613280354999
148,-0.11214527048286982
149,0.3786086627296754
150,-0.3943386902392376
151,0.27070876443758607
152,-0.5452106095326599
153,0.7116108883128618
154,0.28635989790200256
155,0.7158187191380421
156,-0.11682261541864136
157,0.35699496732559055
158,0.07364267406228464
159,-0.08356725029443623
160,-0.40167686517816037
161,-0.25611352865962544
162,0.2256850786288851
163,-0.19580482825404033
164,0.3264983869230491
165,-0.042447706902748905
166,0.063051858865947
167,0.11338903900468722
168,0.023375278622552287
169,0.3561590871322551
170,0.05444882197480183
171,0.35830878010892775
172,-0.2906952208868461
173,0.6141643611335894
174,0.6952813446841901
175,-0.01844392417842755
176,-0.15387919986824272
177,-0.02690198441996472
178,0.36210382747958647
179,0.2638737116722041
180,0.19085438212641748
181,0.4193935433795559
182,-0.09699003871355671
183,0.11321139689243864
184,0.0655442544084508
185,-0.12842439707310405
186,0.20891394446516642
187,-0.21659963611455169
188,0.08859971460333327
189,-0.1173520749725867
190,0.04048092119774083
191,0.03427218136494048
192,-0.12343465431331424
193,0.176470521822921
194,-0.5035072786486126
195,0.22281717682926683
196,-0.5533512542751851
197,-0.04876314022112638
198,-0.6783692003155011
199,-0.3869987874131766
200,0.4090812361391727
201,-0.10534490665304475
202,0.7097468272695551
203,0.01560276496456936
204,-0.14458469644159777
205,-0.16338720589556033
206,0.23399631369829876
207,-0.1801135997302481
208,-0.07549288617883576
209,0.6976143455976853
210,0.5040474956476828
211,-0.39062144766649
212,-0.34122602039860794
213,0.09235670085763559
214,0.3088856604517787
215,0.5799244556183112
216,-0.16196752962423488
217,0.28868794310983503
218,0.3972261734015774
219,0.3494451512087835
220,-0.2842867999061127
221,0.11519815526116872
222,-0.16590592817374272
223,-0.15794617934443522
224,0.0978178481454961
225,-0.028038094627845567
226,0.23571998873376288
227,-0.13544720494246576
228,-0.051220557557826396
229,-1.1511061644778238
230,0.028580080484971404
231,0.6448353351806873
232,0.4003239125595428
233,0.2641563341967412
234,0.4669768600942916
235,0.7663649282694678
236,-0.3621115276691853
237,-0.6045907256921055
238,0.6068570455390727
239,-0.7517357376855216
240,-0.049053295915655326
241,0.49837082898739027
242,0.42067247350496473
243,0.497364673341508
244,-0.34910344578383956
245,0.769666227613925
246,-0.29423476876399945
247,-0.6511170906742336
248,0.5995488101398223
249,0.1575924727585516
250,0.0383688781876117
251,-0.6071028932856279
252,0.2560290741312201
253,-0.5811779325158568
254,0.32389766728010727
255,-0.7564643465302652
256,0.9180746702113538
257,0.033730709335941356
258,-1.149907484286814
259,0.22332053281570552
260,0.4216148196865106
261,-0.31048138713958906
262,-0.024122871531290002
263,0.01745988346374361
264,-0.2604083958140109
265,-0.3906334369094111
266,-0.6902788830047939
267,0.01957881322596222
268,-0.749397953870357
269,0.234717633407854
270,0.7332749844208593
271,-0.04263131208426785
272,0.13549249793868512
273,-0.009416076551133301
274,0.09854458241170505
275,0.20528615749935852
276,0.10016051940328907
277,0.23025955063349102
278,-0.3148684284897172
279,0.6411636412958615
280,0.7153603351252968
281,0.17916619044262916
282,-0.02628671312413644
283,0.3816089333195123
284,0.465767606292502
285,-0.021935363387456164
286,-0.06593174010049552
287,-0.06767437161761336
288,0.005185858826735057
289,0.5940023481598473
