,RV
0,99.51772659829118
1,100.2928890840842
2,99.5205496041124
3,99.78045690543946
4,100.11467349009133
5,100.04397288765382
6,99.67603189008238
7,99.82301542932076
8,100.70360003795972
9,99.81141230439053
10,100.12657813493962
11,100.1731634121924
12,100.09488954525105
13,100.68403348621563
14,99.93338234395976
15,100.70358036356635
16,100.21584907452004
17,100.02853391274896
18,100.44908399896102
19,99.6158167148957
20,99.79776096774697
21,99.9883444691466
22,100.79093178780242
23,100.0764607086583
24,99.632339808969
25,100.05524415048575
26,100.1952889399188
27,100.2401732616823
28,100.18753637183579
29,100.01962421033248
30,100.69581799186695
31,100.12170592172644
32,100.4630847886272
33,100.60416052471946
34,99.70256714346907
35,100.03068125665607
36,99.71141100120131
37,100.75786021853932
38,100.1416829452761
39,100.18472366513912
40,100.23495171231401
41,100.1357374786899
42,99.72679017046248
43,100.33374703671973
44,99.95923979299279
45,99.90223758948362
46,99.92170165800898
47,99.68894595617826
48,100.23948627829085
49,100.5875115242074
50,99.98895357521052
51,100.1723476075924
52,99.84824970773283
53,100.85132556102523
54,100.69852865817467
55,100.63416992016256
56,99.53170750237479
57,99.56619000836261
58,100.43677355834616
59,100.74982830782896
60,100.29387011894785
61,100.3863523470264
62,100.52914901060292
63,100.33100898520867
64,100.55925324802111
65,100.30085493460079
66,99.70113655781881
67,100.05593907165367
68,100.07272009613644
69,99.88249686474946
70,99.82701466160793
71,100.06729876554895
72,100.23098406642231
73,100.48866710470388
74,100.4650924615086
75,99.95849734201245
76,100.52607058445562
77,100.46962153071388
78,99.81193539124966
79,99.16723523035199
80,100.58998420083046
81,99.53825301250588
82,99.60443561797382
83,99.64385241729633
84,100.38193803052259
85,100.46363628462862
86,99.62150573528137
87,100.16357098329766
88,100.48755563085389
89,100.29692930764905
90,100.00472882342648
91,99.72027409943811
92,100.84714447404268
93,100.19142001295667
94,99.7196343388053
95,100.18822436995113
96,100.40411998777219
97,99.9140434486972
98,99.73977163267963
99,100.39067064855918
100,100.32826394761791
101,100.04729631644156
102,100.46804365430995
103,100.4164224482065
104,100.94371512322064
105,99.92031526875965
106,100.4657529033727
107,99.90712593378005
108,100.0129142275579
109,100.71855382465822
110,101.01361823479373
111,100.66229267857061
112,100.5953696592118
113,100.19603099637413
114,99.82004793649641
115,100.08498312037963
116,100.28114884236324
117,100.37165855560744
118,99.78450084260268
119,100.26899873651544
120,100.25565723181336
121,100.76472150132369
122,100.31654160272689
123,100.09119529522597
124,99.94063103327719
125,100.54555386323646
126,100.1836200564467
127,99.78962238752335
128,100.32458549720933
129,99.56908519794106
130,99.56794257879449
131,99.55193589913443
132,100.05722791734811
133,100.31154626841172
134,99.97833353977852
135,99.95066266566472
136,100.44878343950855
137,100.16053272404474
138,99.54715656681266
139,99.4493764873771
140,100.44602993072775
141,100.65395543988618
142,100.19484701708211
143,100.54943824386643
144,100.06667277859358
145,100.1246003437652
146,100.7860055418868
147,100.64785056465965
148,100.42724067292944
149,100.81755722516743
150,100.37220533082426
151,100.13656992096955
152,100.2637256995966
153,100.6618912610168
154,100.24578949628264
155,100.44649395643363
156,100.89442595541736
157,100.38465903802711
158,100.58356718980053
159,100.38338957395368
160,100.07724908136045
161,100.413581804836
162,100.95647263613073
163,100.3269814112773
164,100.107731739731
165,100.09106840575217
166,100.48628322034386
167,100.4956743289624
168,100.23080289000528
169,99.99699019357992
170,99.3715249728905
171,100.79302122583202
172,100.1030617912574
173,100.40230371923516
174,100.09852775460725
175,99.62335947637656
176,100.56446068680364
177,100.27201358362598
178,99.7756177670524
179,99.58100531179446
180,100.68321714367399
181,100.00097021175934
182,100.0608396136854
183,99.86649232838103
184,99.71240450065463
185,100.11699225148536
186,100.3016471448413
187,99.98337007758
188,100.51093729673586
189,99.89678243280972
