,RV
0,9.90318910989345
1,10.42999869051155
2,9.498326270030583
3,10.597269169865017
4,10.186075316059515
5,10.042783727839685
6,10.298374674160888
7,9.742856409406759
8,9.64207952223541
9,9.314738206139172
10,9.372186053660982
11,9.380631519918188
12,9.420084119610628
13,10.345962132271511
14,9.841071507820624
15,9.801501878305405
16,10.750885662026503
17,9.83787942863817
18,9.253475366865924
19,10.203780051666289
20,9.605942983816329
21,10.446621337985622
22,10.199496492941092
23,9.90743358131
24,10.400520277793447
25,9.424324052561968
26,9.220643130356923
27,10.230367247699379
28,9.968759299229852
29,10.268886350772725
30,10.873553267847097
31,10.238134290414504
32,9.779378509335906
33,9.713087480605274
34,9.82524006163422
35,9.870191152595838
36,9.679734561811296
37,9.519692786152222
38,10.078756219790018
39,9.879273804152232
40,9.709992678138581
41,10.246654980576103
42,10.069861836268606
43,9.983000523647329
44,10.15400416094353
45,10.05550681902166
46,9.709882005165479
47,9.90205564673139
48,9.932739441207003
49,10.32150147164425
50,10.091940904495507
51,9.838035115041688
52,10.08458075376693
53,9.985871961641982
54,10.25904795493174
55,10.06003111043405
56,10.078397666947417
57,9.593415941679524
58,9.720317275481895
59,10.429273273531306
60,9.456526587990487
61,10.338361763328585
62,9.696190852563378
63,10.539236559695096
64,10.061924687672098
65,10.515420389925582
66,10.286058603589986
67,10.485207342127822
68,9.755421158858185
69,10.137175693755669
70,10.221355720592525
71,9.7808662536921
72,9.691428993897166
73,10.469626109888045
74,9.683153218714788
75,9.799646595666198
76,10.300639121668054
77,9.654996505015893
78,10.041925914621876
79,9.866933142771403
80,9.298900265537213
81,10.23943732077681
82,10.15484127584019
83,10.458900202167298
84,10.295333036772064
85,10.366775326302404
86,9.943650630082123
87,10.163240030403772
88,9.985313466963099
89,9.879902530660432
90,10.08371418777425
91,10.117301636913986
92,9.309941021289735
93,10.28164391103538
94,10.072289674956034
95,9.605233722626433
96,10.17668500856626
97,10.088270830208398
98,10.32822977885764
99,10.56623735425712
100,10.018085247549868
101,9.393709573741377
102,9.852370196732908
103,10.676149400436877
104,10.532527227134839
105,9.652972285750247
106,10.175538922928144
107,10.027878760769537
108,10.850916101882477
109,9.854974076368991
110,10.01915032686243
111,10.043762262222732
112,9.967270385280912
113,9.601928312095373
114,9.993456508096687
115,11.02095459825603
116,10.50691025494565
117,10.183205821973926
118,9.755049364112372
119,10.197235574014352
120,10.015989458218593
121,9.784816139864697
122,9.748529552017082
123,9.67328688392172
124,10.26362090420181
125,10.474545822372482
126,10.331391331347819
127,10.013440124146536
128,10.030347551030845
129,10.13733855861782
130,10.39470927670272
131,9.956517476257684
132,9.537568790249631
133,10.452066523583909
134,10.463085407091464
135,9.898241039765175
136,9.760918550635086
137,9.07138021149316
138,10.573848042095603
139,9.845971439851843
140,10.77804200186852
141,10.016148270704987
142,9.328901016473424
143,10.48536757235397
144,9.758543578448029
145,10.239294467622805
146,10.676898980016029
147,10.19438873182575
148,10.405561878094437
149,10.137331765419802
150,9.774664875965508
151,10.71107341392716
152,10.07448833922477
153,10.422226777550645
154,10.259136995057089
155,9.260461073961753
156,10.188556417958445
157,9.650212969528436
158,10.186494900866869
159,9.865928684531447
160,10.009233953240196
161,10.123684897570742
162,10.260513201326269
163,9.914491611228659
164,9.923473871660423
165,10.353409867667324
166,10.444301240258726
167,9.685640077967813
168,10.412030232105502
169,10.148180231274157
170,9.503427511239716
171,9.592792504738787
172,10.038640477569789
173,10.408304143045758
174,9.920190189033013
175,10.112562617311086
176,9.792126494811614
177,9.85563573470028
178,9.94059461814265
179,10.233249069258738
180,10.464103689072694
181,9.810713546589088
182,9.620002494081868
183,9.990926408757467
184,9.389229079196852
185,9.767697306904422
186,9.840222655217696
187,9.667925079363762
188,10.122049287988755
189,9.790299551371515
190,10.678818085641778
191,10.081282060345718
192,10.723944484248713
193,10.712946242993231
194,10.25851368754196
195,10.396932429125128
196,10.294933015201813
197,9.800295580751087
198,9.772000121953756
199,9.89457254195799
200,10.457565310819016
201,10.092491183062329
202,10.119519211366384
203,10.271953445206776
204,10.264609576249988
205,10.115407357124365
206,10.00822719885145
207,10.117007002854
208,10.081668168128605
209,9.79274706914204
210,9.956281943589039
211,9.982643055610545
212,10.013656529990586
213,9.815615450097829
214,10.338760100248619
215,9.422539291122249
216,10.363286435576684
217,9.847720004337013
218,9.921621423537584
219,10.270970426341107
220,10.380045430137514
221,9.450135569311911
222,10.288618882977042
223,10.07289060208512
224,9.78072665077547
225,10.242858876578255
226,9.99088070126068
227,10.108996788865955
228,9.539419350645913
229,10.593526026344671
230,9.91828809003596
231,10.515619817452306
232,9.968185274474616
233,10.429785323577672
234,9.882476762856124
235,10.40220863553128
236,10.175249231301848
237,9.29512353354186
238,9.627215375954073
239,10.015200620175332
240,10.245803657944636
241,10.467178838439635
242,10.253888884905079
243,10.228478691293349
244,10.554690141412435
245,10.082893269139815
246,9.934654391171525
247,10.050170650529822
248,9.543672882802523
249,9.711677595848078
250,9.412627550679105
251,9.87759375539272
252,10.14343009552921
253,10.402715757161769
254,10.187990202390518
255,9.814741570955004
256,9.862482225200873
257,10.511295209367985
258,10.437164706235427
259,9.634584707003153
260,10.389679730480688
261,10.083430295009125
262,10.268310416823736
263,10.31526192061675
264,10.689877362194167
265,10.20481371661906
266,10.30030850241099
267,9.874096657514674
268,9.626737441231889
269,10.366558656841663
270,9.73599239454126
271,8.929641077429729
272,10.363020442955412
273,9.934279360085274
274,10.147976576653111
275,10.035391951071674
276,10.023190255435557
277,10.234470615948748
278,10.033521290935742
279,9.808631978019308
280,10.229047359367035
281,10.175273764604318
282,9.735461419364093
283,10.250424284943726
284,10.10896100241907
285,10.308859302025887
286,9.99929779982735
287,10.117235817531022
288,9.795088776490116
289,9.973226597464866
290,10.081550356024138
291,10.792994885873064
292,9.899573546648922
293,10.156577960307903
294,9.805814633282044
295,10.073893917183447
296,9.754314358246486
297,9.701846276555226
298,9.644852096799703
299,10.231180409990488
300,10.685375877892618
301,10.232746451576295
302,10.448438139579904
303,9.928662162335678
304,10.26884321691319
305,9.72316243176808
306,9.831753678534893
307,9.968978139690265
308,10.33533191593034
309,9.9806251111004
310,10.002282874023141
311,9.598518138432281
312,9.999824613607963
313,9.42920845853847
314,10.273086501918591
315,10.264510410721519
316,9.899321949162987
317,10.174196349769643
